student_id,school_id,age_at_enrollment,gender,resource_dilution_index,socioeconomic_status_index,commute_barrier_score,digital_equity_access_score,nutritional_support_access,gpa_trend,failed_subjects_count,strength_science_indicator,chronic_health_risk_score,health_related_absences,social_integration_score,cash_flow_volatility,academic_catchup_status,psychosocial_support_access,retention_risk_score,retained,dropout_reason
654,15,14,0,5,2,,,1,-2.242652526105425,3,0,2,11,0,0.31740038869528236,0,1,0.9003,1,
655,35,15,0,5,3,19.475126597164504,1,1,-0.0059703480618014115,1,0,1,6,2,0.23770530349635932,0,0,0.8639,1,
656,23,16,1,6,1,14.579780426229508,0,1,-1.252383609845146,3,1,2,10,0,0.2923691511876877,0,0,0.7285,1,
657,8,17,1,4,5,3.558914705649462,2,1,-0.13133483884654806,1,1,1,7,1,0.18462078542644134,0,0,0.9932,1,
658,42,17,1,2,5,6.637854148523861,1,1,0.38159448449605426,0,0,1,2,0,0.20908576567574222,0,0,0.9902,1,
659,19,16,0,4,2,,0,1,-1.697486992956301,3,0,2,12,0,0.2519272371598537,0,0,0.8437,1,
660,39,14,0,7,4,1.3728501878729404,1,1,-0.9427009006850801,2,0,2,7,2,0.20532397670029265,0,0,0.961,1,
661,20,14,0,4,3,4.952081798374541,2,1,0.010347580855413652,1,0,1,4,1,0.21530486014211808,0,0,0.9816,1,
662,15,17,1,2,1,8.099139521172273,0,1,-1.5703515671486654,3,0,1,3,1,0.23788273999282797,0,0,0.8172,1,
663,38,14,0,7,3,4.603149316895769,2,0,-0.09150445867807555,1,0,1,5,1,0.2630495077270051,0,,0.9587,1,
664,42,15,1,4,1,12.413625091494344,1,1,-1.1720631320288513,1,0,1,5,0,0.28902823855533033,0,0,0.8386,1,
665,15,17,0,5,3,1.5240706599203602,1,1,-2.086653103338155,4,0,1,5,2,0.2071064854564812,1,0,0.9362,1,
666,19,14,1,3,4,3.0863588825728194,1,0,-1.7242570059543156,4,0,2,7,1,0.27814228401283075,1,0,0.8362,1,
667,26,16,1,8,1,17.64951154971044,0,1,-0.9354268083806687,1,0,1,2,1,0.32,0,0,0.8085,1,
668,33,14,1,4,1,,0,1,-2.354058983134214,4,0,1,3,1,0.26519222858563657,1,0,0.6531,0,academic_performance
669,24,14,1,0,2,11.491970223768964,0,1,-1.6040457974406013,2,0,1,9,2,0.32,0,1,0.8955,1,
670,34,13,0,5,1,13.281267667486551,0,1,-0.9900748455694679,1,0,1,5,3,,0,1,0.8932,1,
671,39,17,0,3,1,5.642416497003543,0,1,-1.0698600505254758,1,0,1,5,1,0.2277462528553253,0,0,0.9319,1,
672,19,13,1,6,4,6.928508513520365,1,1,-0.45496569717697266,1,0,1,4,2,0.24837418958643226,0,0,0.9729,1,
673,40,17,1,2,1,4.098365984207372,0,1,-0.3249682384545143,1,0,1,4,2,0.297614262123862,0,,0.9487,1,
674,39,17,1,1,4,8.35003344879562,0,1,0.7543856312132544,1,0,3,11,2,,0,0,0.9716,1,
675,46,13,1,2,2,9.01692155890168,0,1,0.22999907852999013,1,0,1,2,3,0.24805100400899388,0,1,0.9721,1,
676,22,13,1,5,2,2.22191972993219,,1,-1.7855110942962926,3,0,3,17,0,0.32,0,0,0.8574,1,
677,40,17,0,3,4,1.1663915120309793,,0,-0.45436381413596216,0,1,1,6,0,0.2590329521504572,0,0,0.9876,1,
678,46,16,0,1,5,5.781573116312655,2,1,-0.06636196579838338,0,0,1,3,1,0.16521224513268506,0,0,0.9824,1,
679,45,15,1,8,2,5.393035466545978,2,0,-0.25536748044079977,0,0,1,7,0,0.30452767301715566,0,1,0.959,1,
680,45,16,0,4,2,16.929296315631422,0,0,-0.9181544894626393,1,0,1,5,1,0.28299872183613045,0,,0.6938,1,
681,19,16,0,7,3,,0,1,-0.9955195994332078,1,0,1,7,1,0.22463631015876423,0,0,0.916,1,
682,43,15,0,7,1,3.161690599702059,,0,-0.017812995140431775,1,0,1,4,0,0.2396611025456057,0,0,0.9015,1,
683,21,16,1,3,1,1.9920473438754023,0,1,-1.0027784556142563,0,1,1,9,0,0.2680340012235912,0,0,0.9751,1,
684,43,15,0,4,1,2.9425085258874493,0,0,-2.5038698746720107,2,0,3,19,0,0.32,0,0,0.6178,1,
685,39,13,0,4,2,11.707696522276223,2,0,0.007109013206112125,1,1,3,12,0,0.28890489737002795,0,0,0.8988,1,
686,7,13,0,5,3,3.3827748795663184,0,1,-0.19051878040116146,0,0,1,9,1,0.1920154544178567,0,0,0.9695,1,
687,7,16,1,3,3,8.832228268290095,2,1,-1.2461126595426093,3,0,3,25,0,0.19033300752623106,0,0,0.7465,0,other
688,31,13,0,2,5,3.492132883471577,1,1,0.4149522561748502,0,1,1,9,0,0.19386544770931644,0,0,0.9923,1,
689,12,13,0,6,2,1.4714587881213033,2,1,-0.9523327161554613,2,0,2,11,1,0.21555212823407705,0,0,0.9354,1,
690,35,16,1,2,4,2.5786994730728403,2,1,-2.9913904949743158,4,0,1,7,1,0.20429779171843043,1,0,0.9586,1,
691,37,13,1,4,3,8.481507704853747,2,1,-1.2127831990120213,2,0,2,8,2,0.20191316528303188,0,0,0.928,1,
692,25,17,1,4,5,0.3875643742991121,0,1,0.02908861169645524,1,1,1,4,0,0.16207740963301911,0,0,0.9848,1,
693,37,14,1,5,5,7.612148573411013,1,0,0.8033660087331816,0,0,1,5,1,0.24424010998507117,0,0,0.9775,1,
694,25,15,0,6,2,,0,0,-1.6747654571406838,2,0,1,1,1,0.2800596650217377,0,0,0.8273,1,
695,27,15,1,5,2,,2,1,-0.9247476818609426,2,0,1,5,1,,0,0,0.8983,0,financial_instability
696,10,14,0,5,4,4.993451593319106,2,1,-0.16471888239588295,2,0,1,3,1,0.19458080150678525,0,1,0.9582,0,commute_distance
697,28,16,1,3,1,,0,0,-0.17353603574180515,0,1,1,0,0,0.2371347056682551,0,0,0.9414,1,
698,8,17,0,5,4,4.159299540050405,2,0,0.2596088272778386,1,0,1,3,2,0.18751843171121815,0,0,0.9843,1,
699,30,14,1,5,4,2.0611355060634438,2,1,-1.5061971940961234,2,1,2,5,2,0.18266213452902877,0,,0.9632,1,
700,37,13,0,4,4,0.34365729804520134,0,1,-0.5605628266268695,1,0,1,2,3,0.25933005525869685,0,1,0.9852,1,
701,37,16,0,3,1,6.1125414970912395,1,1,-0.774853132998979,2,0,2,12,0,0.32,0,1,0.8881,1,
702,8,15,0,3,3,2.744694521183943,0,1,-0.601137447371107,2,0,1,3,1,0.2326533078110957,0,0,0.9533,1,
703,38,15,0,6,2,9.423748782750447,0,1,-2.314808794611728,2,0,1,5,3,,0,0,0.9047,1,
704,35,17,0,5,1,5.947913419373816,0,1,-1.4342761273820643,1,0,1,7,1,0.32,0,0,0.8546,1,
705,7,14,0,4,4,8.358770135820267,1,0,0.06730300857247418,2,0,1,4,2,0.23496347622775626,0,0,0.9591,1,
706,4,15,0,4,2,1.8389649457451829,1,1,-2.5093532868625097,3,0,1,6,1,0.2764902708718717,0,1,0.927,1,
707,31,17,0,9,3,1.2427823116129317,1,0,-1.14628113210712,2,0,1,5,2,0.30744844990381776,0,1,0.9439,1,
708,20,14,0,2,2,2.2365051936577873,2,1,-2.217814525828145,2,0,1,5,2,0.2009563988353732,0,1,0.9574,1,
709,24,17,1,4,2,0.541000355426502,0,1,0.08178316575903921,0,0,3,18,2,0.2237302441974803,0,0,0.947,0,other
710,2,14,0,4,4,0.7928709693660747,1,0,-1.567369155190324,4,0,1,6,0,,1,1,0.8955,1,
711,12,16,1,2,4,4.935392751478358,2,0,0.46472625342449303,1,0,1,4,1,0.27894066910862436,0,0,0.9824,1,
712,32,15,1,3,1,20.0,0,1,-1.1156534008220527,2,0,1,3,1,0.32,0,0,0.6359,0,commute_distance
713,30,16,0,4,3,6.533616491024769,0,1,-0.85526974754269,0,0,1,4,1,0.29767973682386095,0,0,0.9693,1,
714,14,17,0,8,1,15.578608091254939,0,0,-2.7496013816210176,3,0,1,7,0,0.2904202470905288,0,1,0.4648,0,household_pressure
715,17,13,0,5,1,,0,1,-1.0168777990961275,1,0,2,10,1,0.32,0,0,0.8642,1,
716,22,16,0,3,1,8.87878413831129,0,1,-1.1523828524957158,1,0,1,4,0,0.25815420758578195,0,0,0.8694,1,
717,16,15,0,2,4,2.5287333380693595,2,1,0.13866941832834007,0,0,1,8,0,0.18918691785745012,0,1,0.9869,1,
718,14,14,1,1,4,3.201184413944976,1,0,-0.26634597198331655,0,0,1,6,2,0.24705488749229015,0,1,0.9839,1,
719,15,16,0,6,2,8.910743216390552,,1,0.19800430530839286,0,0,2,10,0,0.23318410182193833,0,0,0.9182,1,
720,25,14,1,7,1,7.450560140379085,0,1,-0.7898358570084343,2,0,1,3,1,0.2764124697266749,0,0,0.8604,1,
721,27,13,1,6,1,14.434615602174539,0,1,-2.3469576588068457,2,0,1,6,2,,0,0,0.6955,1,
722,31,16,1,4,1,3.3341541318259535,0,1,-1.3539523101445003,1,0,1,3,2,0.2584943733190025,0,,0.8869,1,
723,12,17,0,3,5,10.717634400567766,2,0,0.5571033298360123,0,1,2,6,0,0.24953474495515127,0,1,0.9895,1,
724,8,16,1,8,2,9.452614952142117,0,0,-0.37174541369133735,1,0,1,6,0,0.24018183084123332,0,0,0.8038,1,
725,15,14,0,9,1,3.320357651434364,0,1,-0.357394078517126,0,0,1,7,1,0.2556684264062638,0,,0.9628,1,
726,37,13,0,2,5,11.374314131472078,0,1,0.7513705481635993,0,1,1,3,3,0.16671535223839432,0,1,0.9906,1,
727,40,14,1,8,5,2.4891876065884513,2,0,-0.5028480247452357,1,0,1,2,0,0.21157792791757055,0,1,0.9766,1,
728,37,15,1,7,2,4.151270830700794,0,0,-1.7180587672579448,2,0,1,4,0,0.32,0,0,0.7878,0,financial_instability
729,19,14,0,2,2,,1,0,-0.9110457888172836,2,0,1,5,0,0.3003856501354443,0,1,0.9668,1,
730,45,16,1,6,1,19.78566951075532,2,1,-0.28281012149166407,1,0,2,8,1,0.251957505653036,0,0,0.7974,0,commute_distance
731,27,14,0,10,3,2.13752616117274,1,0,-0.604623252326812,4,0,3,23,0,0.21494697200254326,1,0,0.6922,1,
732,18,13,1,10,1,6.763178040284119,1,1,-1.940616139111548,4,0,1,6,0,0.32,1,0,0.4725,0,household_pressure
733,28,16,0,5,1,14.804094048024949,0,1,-0.8345891327573134,1,0,3,15,1,0.2238971118571524,0,0,0.7376,1,
734,42,16,0,4,5,4.01486224990202,1,1,0.2765275134250101,0,1,1,7,2,0.219446157074834,0,1,0.9931,1,
735,21,17,1,6,1,,2,1,-0.9537254157277586,1,0,1,4,1,0.2622049292394864,0,,0.9871,1,
736,5,13,0,9,1,9.702169750626709,0,1,-2.6542623388643096,3,0,1,4,0,0.25431588944808464,0,0,0.6546,1,
737,15,17,0,7,1,6.36266614316318,0,0,-1.1968500158570445,1,0,1,6,3,0.32,0,0,0.8493,1,
738,47,13,1,6,1,,0,1,-1.9977208525722627,4,0,2,8,1,0.24794101766289786,1,0,0.7861,1,
739,22,17,0,3,1,14.779722453334951,2,0,-0.8738459293569241,1,0,1,4,1,0.32,0,0,0.8968,1,
740,10,15,0,5,5,2.7356423673397687,0,1,0.9214458148749187,0,0,1,7,2,0.20260506119688557,0,1,0.9872,1,
741,42,13,1,2,5,2.793851541639362,2,1,-0.4742054775846223,0,0,1,7,0,0.1429438181602761,0,1,0.9923,1,
742,18,16,1,4,5,4.474953807567329,2,1,0.8615208880336827,0,0,3,13,0,0.22450954899761938,0,0,0.98,1,
743,16,17,0,3,2,15.763442881107887,1,0,-0.7556231179372604,0,1,1,2,1,0.28568695350990647,0,,0.9093,1,
744,5,16,1,3,5,1.2080044337458782,1,1,0.33911154593491116,1,0,2,11,0,,0,0,0.98,1,
745,45,15,1,5,5,1.2342693710001418,2,1,0.3654832165203011,0,0,2,8,2,0.1528613650276497,0,1,0.9929,1,
746,40,16,0,5,2,9.169502778837474,2,0,-1.2307411570772822,2,0,1,6,1,0.2142747593431786,0,0,0.8056,1,
747,19,16,1,6,3,2.550081777481373,0,1,-2.3885461769888967,4,0,1,2,2,0.27830514981896254,1,,0.9322,1,
748,23,13,1,8,3,8.545524679156491,1,1,-0.8475633959138786,2,0,3,16,0,0.25224864455561574,0,0,0.8206,1,
749,12,13,0,4,1,2.576045628176752,0,1,-0.915010451236741,0,0,1,3,1,0.22929915170114573,0,1,0.9484,1,
750,46,15,0,6,4,2.3679772254705083,0,0,-3.761623659005701,5,0,1,4,0,0.2672901622794093,1,1,0.6492,1,
751,44,17,0,3,3,6.226645439600358,0,1,-1.7834237078837147,2,0,1,2,2,,0,0,0.9311,1,
752,7,15,1,3,2,2.597772454162908,0,0,0.8001832845896375,0,0,3,17,0,0.32,0,0,0.8491,0,health_related
753,12,13,0,1,4,3.6280937903511012,1,1,-1.3141112724170207,1,0,1,8,1,0.26672799701584027,0,1,0.9728,1,
754,42,13,1,3,2,9.269858807191596,0,1,-0.4310610751236599,1,0,2,7,2,0.29270623983590477,0,0,0.9397,1,
755,11,16,1,8,1,3.981983919375486,0,1,-0.6677436741044316,2,0,3,17,0,0.25615774751203896,0,,0.8642,1,
756,17,16,1,5,2,1.6750095837648515,1,1,-0.8548337411986743,1,0,1,4,3,0.2108515229236495,0,0,0.9783,0,other
757,39,15,1,7,1,10.315589713495223,0,1,-2.5574608693287124,4,0,1,3,1,0.25747034585078454,1,1,0.6115,1,
758,12,14,0,5,2,7.80818619629158,0,1,-1.5955647532971113,1,1,1,4,1,0.2151607359777281,0,0,0.9233,1,
759,40,14,0,5,2,1.6012822138052818,1,1,-2.5643278423690803,4,0,1,3,1,0.25016975760285715,1,0,0.8491,1,
760,31,15,0,3,1,2.5491896796114184,0,1,-1.8598881452775249,2,0,2,12,0,0.2575037346492201,0,0,0.8461,1,
761,9,13,0,6,1,,0,1,-2.1885068089008257,4,0,1,6,1,0.28440052260114584,1,0,0.7595,1,
762,2,15,0,4,1,20.0,0,1,-1.818979121873647,2,0,1,4,0,0.3115059333499653,0,0,0.3298,1,
763,9,13,1,4,4,11.139374141592373,,1,-0.906268770389698,1,1,1,5,0,0.18914723968796196,0,,0.9665,1,
764,25,16,1,3,4,10.699023521737226,2,1,-0.676503237594803,2,1,3,15,1,0.22960029903762605,0,0,0.8791,0,health_related
765,46,16,0,8,2,5.7511341712764406,0,1,-1.2089722868681076,2,0,2,11,2,0.32,0,0,0.8173,1,
766,23,17,1,3,2,9.209847542329806,0,0,-1.3726359695696373,3,0,1,2,0,0.2661455985735566,0,0,0.855,0,psychosocial
767,7,14,1,1,4,,2,0,0.10466639905957015,1,0,1,6,2,0.1849260193748721,0,0,0.9744,1,
768,3,16,0,6,2,4.255645156612121,,1,-0.5203571525603367,1,0,1,2,1,0.32,0,0,0.9602,1,
769,9,17,1,3,3,1.722719762747823,0,1,-1.0006846117022439,2,0,1,1,0,,0,0,0.9668,1,
770,21,14,0,1,4,7.514699949306451,2,1,0.25346150377268906,2,0,1,5,3,0.2066756699182933,0,1,0.9883,1,
771,21,17,1,3,3,0.9149486887228307,1,1,-0.8866140945202114,1,1,2,6,1,0.23202238208000434,0,0,0.9716,1,
772,15,14,1,2,5,2.0735025991653417,0,1,-0.13170216173575444,2,1,3,17,1,,0,0,0.9714,1,
773,30,14,0,3,1,9.400862945007251,1,1,-1.958606569018248,3,0,1,3,0,0.2309690068379298,0,0,0.7706,0,academic_performance
774,12,15,0,6,1,13.127588380766447,1,0,-2.1824081732751175,3,0,2,11,0,,0,,0.638,1,
775,12,17,0,8,5,2.5623973817677186,2,1,0.5255005084325155,0,0,1,6,2,0.21405520113316656,0,0,0.971,1,
776,44,14,1,6,3,,,1,-0.8200370571216852,1,0,1,5,1,0.27828616397833483,0,1,0.907,1,
777,26,17,1,6,2,4.591435442981121,0,1,-1.6381439774237223,1,0,2,9,1,0.30281382987941946,0,0,0.9032,1,
778,29,16,1,7,5,1.3095794242207124,1,1,-0.037692960643672294,1,0,2,11,1,,0,0,0.9454,1,
779,27,15,0,3,5,1.0219080544065593,0,1,0.31593026013632264,0,0,3,22,1,0.15801507144477986,0,0,0.9908,1,
780,8,15,1,3,4,9.455392653261464,0,0,-1.6728412453491424,3,0,2,6,1,0.26870879224547173,0,0,0.7528,1,
781,28,15,1,5,1,4.136151276713199,0,1,-2.3981665389538938,4,0,1,2,1,0.26369295955217725,1,0,0.7784,1,
782,36,15,0,5,2,3.750731410277852,1,1,-1.1329228941431853,2,0,1,3,1,0.29147911445692654,0,0,0.911,1,
783,2,14,1,6,4,7.089313301840927,0,1,-1.0897536797210037,3,1,1,6,1,0.2464433798543878,0,1,0.8711,1,
784,18,16,1,2,2,9.520502400937481,0,1,-2.2492790388710393,3,0,1,4,0,0.20710844199062273,0,0,0.7296,1,
785,14,13,0,5,3,2.9482623978749474,2,1,-1.2145882138828894,1,1,1,5,1,0.29128915193924204,0,,0.9611,1,
786,29,14,0,2,4,2.5921313272833237,0,0,-2.0741617358617885,2,0,1,3,1,0.26855253042310906,0,1,0.951,1,
787,43,15,0,4,3,3.7094687664050303,0,0,-2.472301574522342,3,0,1,5,0,0.3045764362204969,0,0,0.8029,1,
788,18,17,0,5,2,6.996259570256116,0,1,-1.0342969491779497,2,0,1,4,2,0.32,0,0,0.8482,0,financial_instability
789,4,17,1,4,3,2.896503698394003,0,1,-0.7549989324187024,0,0,1,5,0,0.1826450489541716,0,0,0.9738,1,
790,31,16,1,4,5,6.265209286798086,2,0,1.1906878925864786,0,0,3,16,1,,0,0,0.9913,1,
791,15,13,1,5,2,4.583989687832219,1,1,-2.0059838932103546,4,0,3,17,0,0.32,1,0,0.7422,0,health_related
792,33,16,1,5,2,1.689115740118602,0,1,-4.0,7,0,2,10,0,0.32,1,0,0.3269,0,academic_performance
793,7,16,0,4,3,5.9536527333460505,,1,-1.9568370750556205,3,0,2,6,1,0.3031315021754837,0,1,0.9233,1,
794,14,17,0,3,1,1.9785723795158001,0,1,-1.9063046023593389,2,0,2,8,1,0.30759463365169804,0,1,0.9067,1,
795,19,16,1,4,2,4.0523324033202615,0,1,-0.8506643656623825,1,0,1,3,1,0.32,0,0,0.9538,1,
796,40,16,1,5,2,5.306797932012697,0,1,-0.40262342403512036,1,0,2,7,0,0.2860200042539202,0,1,0.9637,1,
797,26,14,1,5,4,3.44859001251025,2,1,1.2611633858784637,0,0,2,5,0,0.2425508805660549,0,0,0.9772,1,
798,30,16,1,1,4,1.5863775932492135,1,0,-0.9271441472049535,2,0,2,14,0,0.16433870425864808,0,1,0.8928,1,
799,34,15,1,1,4,9.44629004239552,0,0,0.13793754073658535,0,0,1,6,0,0.2568413883420104,0,0,0.9722,1,
800,29,16,1,7,1,4.583525165638263,0,1,-1.3908497185845377,2,0,2,16,2,0.25609000656666703,0,0,0.7782,0,health_related
801,42,13,1,1,1,1.2432014992073674,0,0,-0.4685709790055901,1,1,1,2,1,0.22789431257916054,0,0,0.9568,1,
802,11,16,1,4,5,1.8914438252888364,2,0,1.221131846455529,0,0,1,8,0,0.22754005206807756,0,0,0.9947,1,
803,30,15,0,3,3,4.0713002423227325,1,0,-1.49347867394995,2,0,1,7,2,0.19522943983928942,0,1,0.9429,0,academic_performance
804,12,17,1,3,5,6.964307522143758,2,1,0.5736874063771361,0,1,1,3,1,0.17532254869572447,0,0,0.9945,1,
805,27,17,1,5,2,8.391722926969834,0,1,-0.9721710032247466,1,0,1,6,2,,0,,0.8829,1,
806,19,15,1,2,1,1.3033091136078574,0,1,-1.8403816057154585,4,0,1,7,1,0.32,1,0,0.8111,1,
807,44,15,0,4,3,4.496729472100869,0,1,-0.15913214934710812,1,0,1,1,1,0.22936125136952107,0,1,0.9781,1,
808,2,14,0,6,1,0.981023111046534,,1,-1.2791312483875363,2,0,2,6,0,0.2205658332033508,0,0,0.8627,1,
809,26,13,1,4,2,13.940323397064036,0,0,-1.2560090807639446,1,1,1,1,2,0.32,0,0,0.8271,1,
810,3,13,0,5,2,10.084984893074127,2,1,-2.1587519318186157,2,1,3,13,0,0.22848915123258112,0,0,0.7312,1,
811,18,13,1,7,4,7.326849191362394,1,1,-0.15331930893106138,0,1,1,6,1,,0,0,0.9828,1,
812,32,17,0,5,3,7.670329691470939,0,0,-0.9721676321460684,1,0,1,2,0,0.23584138019596065,0,0,0.8089,1,
813,12,15,1,2,3,2.915812978053115,0,1,-1.2312441307094681,4,0,1,7,1,0.24539304439120402,1,0,0.9333,1,
814,15,13,0,5,2,16.773177356448723,1,1,-2.09721302148706,3,0,1,7,0,0.2803829024744473,0,1,0.6388,1,
815,32,14,0,6,5,3.3171259832840128,1,1,0.7351626547720491,0,0,1,5,1,,0,1,0.9893,1,
816,34,17,0,5,5,,1,0,0.40988213003959495,0,0,1,7,0,0.1649840938625803,0,0,0.9712,1,
817,31,16,0,8,3,,0,1,-2.6887654908023864,5,1,2,9,1,,1,0,0.7503,0,academic_performance
818,4,14,0,8,3,,1,1,0.3353673460871438,0,0,1,0,1,0.2962214347702036,0,0,0.9886,1,
819,16,14,1,6,1,,0,1,-1.4782934782939474,2,0,1,7,0,0.27661716652115137,0,0,0.7773,1,
820,35,17,0,1,4,0.9296972842423062,0,1,-1.2047711703177963,1,0,2,9,1,0.2106550231688139,0,,0.9666,1,
821,41,15,0,5,3,7.586725694657234,2,0,-0.7139655470114524,3,0,1,7,0,0.2950990571589228,0,,0.8795,1,
822,11,13,0,7,1,8.337527279950725,0,1,-1.903885713488691,3,0,1,6,1,0.2884469819015051,0,0,0.7375,0,household_pressure
823,19,16,0,6,1,2.351047612426041,,1,-2.0594490408684947,2,0,2,9,0,0.32,0,0,0.8584,0,financial_instability
824,41,14,1,8,1,5.142950320073136,0,1,-3.870133994764875,5,0,1,6,1,0.3154465246672277,1,1,0.6363,1,
825,6,16,1,6,2,5.240321253667368,0,1,-2.0148717359088972,3,0,2,8,0,0.3137458457822331,0,1,0.7534,0,academic_performance
826,43,16,0,6,3,13.711707423299137,2,1,-0.07395976309267632,0,0,2,12,1,0.2013655589221026,0,1,0.9604,1,
827,18,15,0,5,1,3.4315409411311326,0,1,-1.7691992616730003,4,0,1,5,0,0.32,1,0,0.587,1,
828,33,14,0,2,5,1.91197540823466,2,1,-0.9362970181471894,4,1,1,4,0,0.16088803391343354,1,0,0.9541,1,
829,21,16,1,5,1,7.003034446325323,0,1,-0.30721396412549745,0,1,1,4,0,0.3176289729702737,0,0,0.9356,1,
830,19,15,1,4,1,9.93367304800138,1,1,-0.9007257632070814,2,0,1,7,1,0.2375754847172887,0,1,0.9089,1,
831,18,16,1,3,4,6.870374556288454,1,1,-0.34317948917606333,0,1,2,5,1,0.22030051370581355,0,,0.9827,1,
832,2,14,0,9,3,6.557230155966716,0,0,-3.473686675565692,5,0,3,12,0,0.2202789335092012,1,1,0.4084,1,
833,43,16,0,4,4,14.818556715597204,1,0,-1.1781740456615732,3,0,1,6,1,0.24280397255561254,0,1,0.9187,1,
834,36,13,0,2,5,3.5722690819957044,2,1,-0.4380778967741633,2,0,2,7,1,0.20701363696736985,0,0,0.9825,1,
835,44,14,0,1,5,5.0317229124192195,2,1,-0.9383535291347413,0,0,1,3,1,0.2457338503934947,0,0,0.9884,1,
836,27,17,0,6,3,1.329534135507476,2,1,0.8066316319905611,1,0,1,4,2,0.27847905592023764,0,1,0.9867,1,
837,46,15,1,7,3,1.140538503217452,1,1,-0.5674274464928617,2,0,1,3,1,0.2631874007739769,0,0,0.8919,1,
838,4,15,1,7,1,5.639677810098527,0,0,-4.0,6,0,1,6,1,0.32,1,0,0.2701,1,
839,17,16,1,3,2,2.907396275367434,,1,0.6839036090675016,0,0,1,6,1,0.20516193628200108,0,,0.9839,1,
840,27,16,0,5,2,2.288166399831608,0,1,-0.48716594882211156,1,0,1,9,1,0.31975076291229554,0,0,0.9339,1,
841,23,13,0,4,1,6.089677886873272,0,1,-1.4530964645744806,2,0,2,11,1,0.2223095199113298,0,0,0.8927,1,
842,1,14,0,2,3,2.357048989007676,0,1,-0.758701492202638,2,0,1,6,0,0.23219691117191849,0,0,0.9708,1,
843,5,16,0,7,1,13.82725610308252,0,1,-3.5958067870130392,4,0,1,11,1,0.29649329669635915,1,0,0.4169,0,academic_performance
844,22,15,0,4,3,7.885013604610846,0,1,-0.05331703130730847,1,1,2,11,0,0.29983270607774637,0,1,0.9464,1,
845,39,15,0,3,5,3.2758756050596123,0,0,-0.09025959302574105,1,0,1,6,1,0.16922096051943564,0,0,0.9576,1,
846,29,17,1,6,2,7.631621618503532,0,1,-1.494459482253539,2,0,1,7,1,0.24702536425560545,0,0,0.8784,1,
847,14,17,0,3,3,10.27645225994861,0,1,-1.8280730869403556,3,0,1,7,1,0.27297569086227447,0,0,0.8086,0,other
848,38,17,1,5,1,5.666305900206209,0,0,-1.0887921888518828,2,0,2,9,2,0.293023088008438,0,0,0.9055,0,financial_instability
849,42,13,0,7,2,4.094105474037023,0,1,-2.6085586789641546,2,0,2,12,0,0.2159315182104739,0,,0.7718,1,
850,14,15,1,6,1,,1,1,-1.532612501025679,1,0,1,5,1,,0,0,0.9291,1,
851,44,13,1,4,2,2.0944348137844195,2,1,0.08313153930583583,1,0,1,2,1,0.2817372915222904,0,0,0.9774,1,
852,11,16,1,2,1,9.066696570918818,0,1,-2.1991000664406344,3,0,1,3,0,0.22986978891029894,0,,0.8043,1,
853,28,14,0,3,2,20.0,0,1,-1.1846872617105593,2,0,1,8,2,0.20790221246103138,0,0,0.8188,1,
854,16,13,1,8,4,,0,1,0.7762478570268265,1,0,3,18,0,0.17123078028482036,0,1,0.9681,1,
855,34,16,1,6,4,8.871049547558634,2,1,0.8115364358003865,0,0,2,14,1,0.17456352257005608,0,0,0.9735,1,
856,3,14,1,1,5,0.8586972265936609,1,1,0.4552587194755718,0,1,1,5,1,0.15394330460369202,0,1,0.993,1,
857,3,17,1,3,5,5.0585706951661775,0,0,0.02639947343850231,1,0,1,6,3,0.24156464045740597,0,,0.9716,1,
858,44,15,1,2,3,,2,1,0.07274015397221996,0,1,1,7,1,0.20490153645747505,0,0,0.9776,1,
859,9,13,0,1,4,10.840561573272861,1,1,0.42741959328710377,0,0,1,7,1,0.25517602973492187,0,0,0.9611,1,
860,42,15,1,4,3,10.014583136729945,,0,-0.39451895328332925,1,0,1,5,0,0.22814745470246228,0,0,0.9439,1,
861,32,17,0,5,1,19.112910126137603,0,1,-1.3433548706332155,2,0,1,3,1,0.28355832944770815,0,0,0.5701,0,commute_distance
862,29,14,0,5,4,0.5783569418019918,1,1,-0.9808068708915868,1,0,2,8,1,0.20894120990037918,0,,0.9817,0,health_related
863,35,16,0,5,3,9.068344449423366,0,1,-0.47303433144660645,2,0,2,4,0,0.26089887552539626,0,0,0.9358,1,
864,4,16,1,4,5,12.242771860837994,1,0,0.26504145504097243,2,0,1,4,1,0.2241203875673934,0,1,0.9625,1,
865,3,14,0,4,1,,2,0,-2.002879506180386,3,0,1,2,1,,0,0,0.5901,1,
866,4,14,1,6,5,,2,1,-0.4403614734987802,1,0,3,13,0,0.16558539818683898,0,1,0.9801,1,
867,1,16,1,1,1,3.9339532069414145,0,1,-1.306138219854903,2,0,1,5,0,0.3163956398513629,0,0,0.9702,1,
868,44,17,0,6,1,6.392858089585414,0,1,-2.575022767024662,3,0,3,16,1,,0,1,0.8122,1,
869,22,15,1,4,3,3.460947858165132,0,1,0.7404341037183247,0,0,1,7,0,0.22517847380847517,0,1,0.9836,0,psychosocial
870,6,14,0,6,2,11.75233628246972,0,1,-1.7495743579878567,3,0,1,4,0,0.28200811449720675,0,1,0.7415,1,
871,15,15,0,3,3,6.330989832264298,1,0,-0.8722876477038116,3,0,1,3,1,0.22378195995796174,0,0,0.9012,1,
872,7,16,0,4,2,3.759710760663923,2,1,-2.0821243726189773,3,0,3,13,1,0.2144174784412484,0,1,0.9243,1,
