age_at_enrollment,gender,resource_dilution_index,socioeconomic_status_index,commute_barrier_score,digital_equity_access_score,nutritional_support_access,gpa_trend,failed_subjects_count,strength_science_indicator,chronic_health_risk_score,health_related_absences,social_integration_score,cash_flow_volatility,academic_catchup_status,psychosocial_support_access
13,0,8,2,0.49461774467330144,2,0,-1.4955203136808994,2,1,1,5,0,0.1241359330679804,0,1
13,1,1,4,2.966172522576176,2,0,0.6321724530410491,0,0,1,5,2,0.2343332062400728,0,1
15,0,8,3,3.067449173936778,0,1,0.38906032042546224,0,1,1,3,1,0.21710889683333667,0,0
16,1,7,1,0.5967567390170413,0,0,-3.5812719056843987,2,0,2,12,1,0.28879519289113176,0,0
14,1,4,5,6.748618977825176,0,1,4.0,1,0,2,11,2,0.13948101003753594,0,0
13,1,6,1,2.518015022607511,0,1,1.0607465597453645,2,0,2,10,1,0.31562040433047356,0,0
13,1,4,5,5.448551969398308,1,1,-0.4607816647513321,2,0,1,4,1,0.24925753500313305,0,0
15,0,2,5,7.708086915217599,0,0,-0.5330307392125363,1,1,1,1,3,0.17570889098250697,0,0
14,0,2,2,3.2272514814704003,2,0,1.6954976631328775,3,0,1,2,1,0.12592230278635017,0,0
14,1,6,5,5.30647354895888,2,0,-0.7361446618149367,1,0,1,5,3,0.29146680928413526,0,1
13,0,4,5,1.2208844856929142,1,1,1.0645033353318896,4,0,2,9,2,0.29914073058307533,1,0
13,0,6,5,4.2274412400950165,0,1,-1.4056366709739347,0,1,1,3,0,0.24758009814633508,0,1
16,0,4,3,6.581529491182807,2,1,0.8351102590957142,1,0,1,4,1,0.30020929373479044,0,0
13,1,3,5,0.9030674478889718,0,1,-1.0071333868814742,1,0,1,5,3,0.1369283248442395,0,1
15,0,5,4,5.229359311500197,0,1,3.790614223976667,1,0,3,19,2,0.1537883044460987,0,1
15,1,3,4,3.1944760598163264,0,0,-0.2881511127504412,3,1,1,5,2,0.19472357588561845,0,1
16,0,6,4,4.190284759970256,1,1,-0.8463523253617744,2,1,1,6,2,0.14476761338352717,0,0
16,0,5,4,6.803765627142321,2,1,-0.2418873567846486,2,1,2,11,1,0.24316287080016125,0,1
16,0,3,5,5.680586938716817,0,1,1.1174936046292183,1,0,1,1,1,0.17034860950165262,0,0
14,0,3,3,5.107916132510033,1,0,-1.2321251788090497,4,0,1,2,1,0.24716264545087366,1,1
16,0,4,4,0.5760212513935139,1,0,-2.6921849694841575,1,0,1,4,2,0.22409624080428092,0,1
14,0,6,1,7.926011819584794,1,1,-0.934541455412937,0,0,1,5,2,0.1781982519614145,0,0
16,0,5,2,2.9503712205231403,1,1,1.2654799562854615,0,0,1,6,3,0.2534737984369308,0,0
14,1,4,4,5.238707852598081,0,0,0.8634533404724755,3,0,1,6,1,0.2693821341481353,0,1
16,1,7,1,2.396286728151046,1,1,0.3962426778584589,0,0,1,5,3,0.14548808976552066,0,0
15,1,4,4,4.335481015245618,0,0,0.7416077184018313,1,0,1,8,0,0.1278860394876013,0,1
16,0,6,1,2.0110244872100402,2,1,-0.9260884241394831,1,0,1,2,1,0.28464414797296167,0,0
17,0,1,5,1.2585834837549272,0,1,-0.6313689198928567,2,0,3,14,0,0.1273301803755646,0,1
14,1,4,5,3.795559850178321,1,1,0.10932172590228093,1,0,1,2,1,0.1403379404144876,0,1
17,1,3,5,5.084855370241289,0,1,0.16037594411687447,0,0,1,7,1,0.2505708166679998,0,0
13,0,2,5,2.1567481423420714,0,0,-1.2034135009621254,0,0,1,5,0,0.26718558136381165,0,1
14,1,5,4,12.064784557619495,0,0,1.9408862857439888,0,0,1,1,3,0.21929509563122762,0,1
13,1,8,2,0.9163931863586896,0,1,-1.419746547898941,2,0,2,8,0,0.21143673875928176,0,0
15,1,2,3,7.7660170658058245,0,1,-2.044379009301175,0,0,2,10,0,0.12286572136093354,0,0
17,1,5,3,1.4592000995856378,0,1,1.7442162584256735,1,0,1,5,3,0.20888083331367613,0,0
14,0,0,3,6.450542629926791,2,1,-1.169463388460491,1,1,1,9,3,0.19274353010264156,0,1
15,0,1,5,1.7811785207568138,1,0,0.9786451607678759,1,1,1,4,3,0.20143762698893303,0,0
15,0,6,3,8.962250658230458,0,0,1.6943560631102594,2,1,1,5,2,0.2267131424779284,0,0
16,1,5,1,4.202528909105096,1,0,-0.2217179378116388,2,0,1,2,0,0.28059271691814935,0,1
17,0,6,4,3.011219991930219,1,0,1.9467828617405756,2,0,1,2,2,0.27467531642103027,0,0
17,0,4,1,16.73257155725159,0,1,-1.641206067661245,2,1,3,14,0,0.21163909604299297,0,0
17,1,6,5,7.471838554714264,1,0,-0.8034298090640809,1,0,1,5,3,0.2561442814904028,0,0
16,1,5,1,1.4437735870446566,0,1,0.3446708351614098,1,0,1,5,1,0.21651829983359475,0,0
13,0,3,1,7.558649910397806,2,1,-3.1198499848770975,2,0,1,0,3,0.17070120656689566,0,0
13,1,3,3,8.931970736835957,0,1,1.3562755250393759,0,0,1,7,1,0.15701105924545206,0,0
17,1,6,1,3.2392055298834754,1,0,-1.9345153846518395,4,1,3,18,2,0.2772689728135212,1,0
16,1,3,3,1.811248664002686,0,1,1.2966426227884214,0,0,3,13,0,0.1647928618303515,0,1
16,0,7,1,1.9937282653906205,0,0,-1.0216137920901776,1,0,1,8,3,0.13843747959075925,0,1
15,1,6,2,2.8855006112775423,1,0,2.9574828241678492,0,0,3,12,0,0.2422122406103792,0,0
16,1,4,1,8.750704527426794,2,1,-2.078156384524044,1,0,1,3,0,0.30297012565505826,0,0
15,1,3,5,3.773816099280637,2,1,-0.4612666053267299,2,0,1,10,1,0.23435359961111138,0,1
14,0,4,5,3.4988143901692315,2,1,0.5898310995705762,1,0,1,6,1,0.21121461340538394,0,1
15,0,3,4,12.229081695887396,0,1,-0.8823506028792246,2,1,1,7,3,0.14822347419360837,0,0
14,0,4,5,1.4298772681879806,1,1,0.8765033051110296,5,0,2,11,2,0.303782039504432,1,0
17,0,3,2,6.025322356957828,2,0,2.8527902345642535,1,1,1,10,1,0.23254052520844462,0,0
16,0,7,4,7.821760767641345,0,1,1.0784241424441494,2,0,1,5,2,0.27443855240064263,0,0
13,0,3,1,9.602583096059991,0,0,1.4934986897087188,0,1,3,15,0,0.2571464230910207,0,0
16,0,3,3,3.171875679304361,2,1,1.0869820892246904,1,0,1,7,2,0.18597677497971904,0,0
14,1,4,4,3.654928689830262,2,1,1.4283771063169066,0,1,1,9,0,0.31533418374698075,0,0
16,1,3,3,1.8249402279650762,0,1,2.3738071730873247,4,0,1,1,3,0.29421459900615177,1,0
15,1,5,3,0.8927191533241359,1,0,-2.1467195581267626,0,0,1,5,2,0.15076169495176422,0,0
16,0,3,2,5.328554563295206,1,0,-1.743630696528682,2,0,1,7,3,0.1354976139643712,0,0
16,0,5,2,4.114558857396077,1,0,-3.0878118199891964,2,0,1,6,2,0.14519712537991336,0,0
16,1,5,2,9.029518903360312,1,1,-2.730798554417839,4,0,1,7,3,0.21249622446355082,1,0
17,1,1,1,4.148784382981155,0,1,-0.5344386773901766,1,0,3,18,1,0.3002052375572746,0,0
15,1,5,1,3.63528862538472,2,1,-0.0029615105949083375,5,0,2,13,1,0.21827572614020885,1,0
17,1,5,5,2.3619774461013403,1,0,0.47113143888925085,4,0,1,7,0,0.13876209788251231,1,1
15,0,4,4,11.563200528404394,2,0,-0.19102877890117842,0,1,1,3,2,0.15516086326369885,0,0
14,1,3,3,2.028605720427854,0,1,1.526013558853168,0,0,2,6,2,0.1877117010374849,0,0
15,1,5,1,12.6061470907145,0,1,1.763943424862128,1,0,1,4,0,0.26034439911328444,0,1
15,0,5,3,4.644371228873555,1,1,0.11754191720587982,2,0,1,3,3,0.20487804931987014,0,0
13,0,3,2,17.241890666556774,1,0,-0.8738268674758036,5,0,3,15,1,0.12263992309940623,1,0
13,1,1,3,5.793451584134667,2,0,1.7887700149087973,0,0,1,9,1,0.21316662730890357,0,0
13,0,1,3,11.026554875402981,0,0,-0.12673809523440316,2,0,1,4,1,0.18804188022586066,0,1
16,0,2,1,1.8382671649308113,0,0,-3.225387735424526,1,0,2,13,1,0.1309794407468808,0,0
13,0,5,2,2.1141384735133566,2,0,0.18083694416134166,1,0,1,4,1,0.21842236395088105,0,0
15,0,5,2,3.7040430709743437,1,1,-1.1083704330619149,1,0,1,5,1,0.22710082593842457,0,1
13,0,7,1,10.236827464997686,2,1,1.6668772252656252,0,0,1,6,2,0.1871594194419965,0,1
14,0,6,4,5.295082818164469,0,0,-1.5643002343847898,3,1,1,4,3,0.30872209616568685,0,0
15,0,6,4,3.078141531816892,0,0,0.18744422815297124,2,1,1,3,3,0.21169823568479734,0,0
17,0,5,1,1.5412845792038006,1,1,-0.7125714998014466,1,1,1,7,1,0.1743839446414738,0,0
15,1,4,1,3.6445902323189543,1,1,-1.5362957896176024,1,0,1,4,2,0.18630154855214798,0,0
15,0,2,5,9.309173704196049,0,0,2.1863897100244216,1,0,1,5,1,0.2932613629829559,0,1
17,1,3,2,5.03665396237238,0,1,-1.3091879889760807,2,0,1,6,0,0.31248205798054174,0,0
15,1,4,2,2.083480790187831,0,1,-3.0698820284818007,1,1,1,4,0,0.3045663049191205,0,0
16,0,2,3,6.661441490845396,0,1,0.5756980636657627,1,0,1,5,1,0.1392558510398594,0,0
14,0,0,2,4.050615890980796,0,0,1.1725992480973393,4,0,1,4,2,0.3097777956931591,1,0
17,0,6,5,4.425489515477987,0,0,0.5718896438335432,0,1,1,4,3,0.1859562709263112,0,0
15,0,1,4,1.8551678027985576,0,1,2.2592214619199726,1,1,1,5,1,0.15683628689216822,0,0
16,1,3,2,1.214294339756081,0,1,-0.07382209128993625,3,0,1,7,0,0.22486569663897163,0,0
16,0,2,2,1.200748923612825,0,1,-0.2697452332971771,3,0,1,2,1,0.22861404052257986,0,0
15,1,4,2,4.5809271813203445,1,1,-0.48539942526394986,3,0,2,10,2,0.24082248833239486,0,0
13,1,4,5,4.280936824100366,1,1,1.0326328305764103,0,1,2,9,2,0.3167853928827772,0,1
16,1,4,2,8.723114521536631,0,1,-0.7739597423237434,3,0,1,2,3,0.2148971962772276,0,0
15,1,6,3,3.6689847797491595,2,1,0.7072264101986919,1,0,1,4,3,0.2789231209909939,0,0
16,1,7,1,1.4205639499352087,1,0,1.2677487008642911,3,0,1,1,3,0.18358837454071258,0,0
16,0,1,2,7.509961045563901,1,0,2.631707739856378,1,0,3,16,0,0.26659668482656795,0,0
17,1,2,2,8.149610757099445,0,1,1.2265793625082777,0,0,1,4,2,0.17436194304324598,0,0
16,0,2,2,2.9847445070638265,2,1,1.6662280911362335,5,0,2,15,3,0.3050036486730289,1,0
17,0,5,1,2.3139994260966694,0,0,-1.1872462447830858,2,1,1,5,0,0.22608299717206976,0,0
15,1,5,5,11.342193488689114,2,1,1.1539949948501396,1,1,1,6,3,0.20733480287920272,0,0
17,1,5,2,6.023047239134853,1,1,0.29230670624468413,2,0,1,4,3,0.2741340528148105,0,0
17,0,3,3,13.712433130165962,2,1,-0.30282229394150534,1,0,3,19,0,0.23933948480012573,0,0
13,0,2,3,2.6028073019615707,1,0,-4.0,2,1,1,3,3,0.2996267759819756,0,0
16,0,8,1,3.9196095169299983,1,1,-0.22209728328156347,2,0,1,6,0,0.2545704906575491,0,1
17,1,4,3,8.571908890100339,0,1,-0.23093186188047682,0,0,1,3,2,0.28533721376786414,0,0
16,0,4,4,4.256088605263117,1,1,-0.44630046185390876,1,0,1,3,3,0.25390671174938395,0,0
14,1,6,1,1.0761259889650354,0,0,-1.351268676025565,0,0,1,4,0,0.12133253498208144,0,0
17,1,3,1,9.948880666015981,0,1,0.3757088694110883,0,0,3,17,3,0.30765292467723454,0,0
16,1,2,5,1.3748789663167684,0,1,2.4520689864733187,1,0,1,3,2,0.18624924299504664,0,0
14,1,3,3,5.160171399055841,0,0,-1.773956016762794,0,0,1,4,0,0.30643613747515086,0,0
16,0,3,1,3.9889672388438053,2,0,-3.353719368778484,0,0,3,10,0,0.31619431856153324,0,1
17,0,6,1,2.3051938019104634,0,1,0.014631598123586277,1,0,2,11,3,0.29777221378656726,0,0
17,1,6,3,5.036897496555641,2,0,-0.8728959165904064,2,0,1,3,3,0.2674878171852662,0,0
14,1,5,1,1.8440789053143778,1,0,1.6614231857021333,6,0,1,7,3,0.24435549459289763,1,1
13,0,4,3,9.20578121682793,0,1,0.5987916102966769,1,0,2,10,0,0.2269410528334405,0,1
16,0,4,1,4.844853370253597,2,0,-0.8750224092023636,1,0,2,11,2,0.18060447113959593,0,0
13,1,2,4,11.491269851205999,1,1,-0.27610718007483936,0,0,1,8,3,0.3069693621660573,0,1
14,0,8,2,4.853983887983361,0,0,-1.8721058235412176,1,0,1,5,0,0.2074555151578264,0,0
17,1,4,3,4.811070482569063,0,0,1.2575351320931212,1,0,1,4,3,0.1363432711047678,0,1
13,1,6,4,7.5525937504056415,0,0,0.837442007961464,3,1,1,5,2,0.26020665123772635,0,0
15,0,4,5,3.984843240061347,0,0,0.9097427241724241,0,1,1,5,0,0.2845876850681978,0,1
16,0,5,3,6.0128134489681955,1,1,1.8649500750286911,0,0,2,13,1,0.21637243292137723,0,0
16,0,5,1,13.514422497969601,2,0,2.6434402315455614,0,1,1,6,1,0.3166438905595682,0,0
14,1,5,2,4.919614085790988,2,1,0.3144399502494619,1,1,1,5,2,0.264593936468719,0,0
15,1,6,4,10.070113943548813,0,0,-1.2143779885385313,1,1,1,4,0,0.1897774299222449,0,0
15,1,1,4,5.249741057056605,2,0,-0.33614200118621584,1,1,1,4,0,0.2875379113152985,0,0
16,1,4,5,5.515395748586704,0,1,-0.12653831600230211,4,0,1,5,1,0.2519176307149173,1,0
13,1,8,5,1.4791733836138432,0,1,-1.3409488425847222,0,0,2,8,3,0.3179185532699576,0,1
16,0,7,2,2.2371901601078106,2,0,1.5389988878017316,0,0,2,17,2,0.1718778833921958,0,1
13,0,1,2,8.291528017897164,2,1,-0.32147505797301124,3,1,2,12,2,0.287355400101892,0,1
14,0,5,2,4.747686889448509,1,1,2.9148187700307107,1,1,1,6,0,0.3043794478632726,0,1
15,0,7,1,8.0327151351539,2,1,-0.7695590060752371,0,0,1,5,1,0.19439948297226395,0,0
16,0,5,1,13.88001297412301,1,1,1.6945403577809817,1,1,1,8,1,0.17388092086676907,0,0
16,0,5,2,1.003213729095194,0,0,-0.08656843700506434,3,0,1,4,3,0.130707216077771,0,0
15,0,2,1,6.329913292129575,0,1,0.9334596957882197,2,0,2,4,0,0.16692287968182548,0,0
15,0,4,4,1.7068684982319375,0,1,-2.0187447333178357,1,0,1,6,2,0.18398958157883874,0,1
17,1,4,4,5.674028727097779,1,1,2.732891946956823,1,1,1,5,0,0.2686870436965372,0,0
15,1,8,5,1.5197514129664018,0,0,2.188842859568254,2,0,1,4,1,0.31706802114027643,0,0
13,1,3,4,6.110243026684339,0,1,0.5234650119840449,3,0,1,5,3,0.23139096450229835,0,0
15,1,4,2,8.443996445598767,1,1,0.4465910035131161,2,1,1,5,0,0.14225272559525842,0,0
17,0,4,1,4.907297962187534,0,0,0.4356667496158616,2,0,1,4,2,0.12216470772683655,0,1
15,1,3,1,5.188309936708801,2,0,0.2736549634695344,1,1,2,13,3,0.2702257004395823,0,0
16,1,2,3,2.9160315627110664,1,1,-3.230089109207421,2,0,1,2,1,0.1416853769782561,0,0
17,1,4,4,9.621292187218986,0,0,-1.5567916499585748,0,1,3,15,0,0.30741959444567774,0,1
13,0,2,4,5.596075397007669,1,0,0.713282133775863,4,0,1,4,1,0.193101969372693,1,0
15,1,7,1,5.396841911559075,0,0,0.1141769278893298,0,0,2,9,3,0.277642528457434,0,1
15,1,4,4,6.791433298951387,0,1,0.8143030961970973,3,0,1,4,2,0.13498625366068834,0,0
13,0,4,5,0.6144190559932873,0,0,-0.39477905431588356,0,0,2,12,1,0.2501522156812164,0,0
14,1,3,4,0.49612754738565523,1,1,-1.0681174686820152,3,0,1,4,0,0.2028764185348643,0,1
13,0,7,3,7.088567216219771,0,0,0.581580517874586,1,0,1,1,0,0.25732426275371645,0,1
15,1,7,5,3.9545796563215045,0,1,1.3759598245332076,1,0,2,12,1,0.25999936103565136,0,0
15,0,9,5,9.330715649100352,0,1,0.27431487116022746,0,0,1,5,3,0.15699900298462025,0,0
16,1,4,4,10.052766889511261,1,1,1.1876515164007533,4,1,1,4,2,0.2454888422562015,1,0
14,1,4,5,5.986939147385607,0,0,2.1629124405575606,1,0,1,1,3,0.2891328122913134,0,1
16,1,4,5,3.1794287447864717,0,1,0.15554986397077242,1,0,3,9,3,0.23240981171508102,0,0
15,0,2,3,3.678373858162616,0,0,1.0070267125555037,3,0,1,7,1,0.24329876302896397,0,0
17,0,3,2,3.4974706109516136,1,1,-0.23402942925305226,1,0,1,6,0,0.1648767829419674,0,0
13,0,4,5,5.82176338830844,0,1,-0.7231760332064794,2,0,1,2,2,0.258183441617473,0,1
14,1,5,3,3.5086770260818865,2,1,-1.9264115115865816,1,0,1,7,3,0.17366434348263354,0,0
17,1,4,5,5.233769730962469,0,1,1.1279201120027158,1,0,2,9,2,0.258191220461382,0,0
16,0,5,5,1.749321369952011,2,1,-2.3495703356769013,1,1,1,5,0,0.1878533236110132,0,0
15,0,5,3,2.6504801013768704,1,0,0.01722778621970448,1,0,1,9,3,0.14996560127954395,0,0
16,1,6,4,2.8500209989370724,0,1,-0.631197781989875,3,1,1,7,1,0.31978054392684446,0,0
14,1,0,4,2.1401826202548024,0,0,-0.872460575324193,1,1,1,5,0,0.22509263862858903,0,1
14,1,2,4,0.944652791971386,0,0,-0.3385676526870207,0,1,2,11,2,0.12019109482132768,0,0
16,0,2,2,1.9847762208154336,1,0,0.021058917804755172,2,1,1,2,3,0.20202641399720078,0,0
13,0,3,4,4.47577522026409,2,0,-0.13752693196244478,0,0,1,3,2,0.16578537403343468,0,0
15,1,3,2,1.1017080894999156,0,0,1.149210403317921,1,1,1,7,1,0.2034539149779645,0,0
14,0,5,4,1.2517501506919595,0,1,0.2834087617954294,2,1,2,5,0,0.20397395567625365,0,0
13,0,2,3,6.6708144613506715,2,0,-1.6023882122431707,1,0,1,1,1,0.2470626405920336,0,0
17,0,8,2,3.8887796031204847,2,1,-0.5242252795754654,1,0,1,2,3,0.23287764854770054,0,0
16,0,8,5,7.206177240726013,0,1,0.663992560424447,1,0,1,3,3,0.24352670413288607,0,1
14,0,3,3,7.0771511500099615,1,1,-3.235118529390907,1,1,1,5,2,0.24654313159707425,0,0
15,0,6,1,8.159362413055955,1,1,-0.581987669380454,3,0,2,13,0,0.20752744364704379,0,0
16,1,1,2,6.530074808284193,1,1,1.4885492620921779,1,1,1,5,0,0.186896496681238,0,1
15,1,5,3,5.963294101376536,0,0,0.6819802350715689,1,0,2,8,0,0.16396145629618258,0,0
14,0,6,1,14.808271866050791,0,1,-1.4887251076942005,6,0,1,3,3,0.16003891120537078,1,1
14,1,6,1,1.2175166643109632,1,0,-0.40714175349559256,2,1,1,5,0,0.21938960860627454,0,0
15,1,7,3,5.829329640218813,1,0,-1.1075339440883014,1,0,1,5,2,0.1270295973584424,0,0
15,0,3,2,9.87756483657359,0,0,-0.30544161971235845,1,0,1,3,3,0.12868139381828306,0,1
13,0,4,4,1.3891853171292448,1,0,2.0226018944036444,0,0,1,6,1,0.19932348891339682,0,1
13,0,5,2,3.8179522439611873,0,1,-1.335038196367877,2,0,2,6,2,0.2788144663519265,0,1
13,0,4,5,6.507196064152797,0,0,-0.765979637763988,0,0,1,4,2,0.30431395242371784,0,0
15,1,6,5,4.271492447257554,0,0,-0.9291163390837566,1,0,1,5,0,0.12287333813696899,0,0
15,1,4,4,8.330741304523103,1,0,1.0281883158296223,1,1,1,6,1,0.29233459605386714,0,0
17,1,5,1,7.98835241178376,2,0,0.30552323290190986,1,0,1,4,0,0.3142352766944599,0,0
17,0,3,5,2.061570989895487,0,0,3.461451677038439,1,0,3,18,0,0.23070074607624397,0,0
13,1,3,1,4.2387469398975846,0,1,0.6542958730296556,1,0,1,6,1,0.297326099084423,0,0
15,0,5,1,9.427000093711273,2,0,-1.1747164530284713,2,1,1,5,3,0.20624015293145442,0,0
16,0,4,5,9.056848259035718,1,1,-0.08309003735341866,4,0,1,5,3,0.17501662206433005,1,0
13,1,7,2,2.075094344620974,1,0,-0.55800254363462,0,1,1,3,3,0.18728119092453957,0,0
14,0,4,5,2.005819934402438,0,1,-2.2892310478462696,2,0,1,4,1,0.19742471374535367,0,0
14,0,5,3,5.386447216410032,2,1,-0.6916008505231122,0,0,1,3,3,0.20358637181686445,0,0
15,1,5,5,1.7113345904594024,1,1,0.2094265075746577,0,0,1,4,1,0.2903239177407261,0,1
14,1,4,3,10.01299711897751,2,1,2.2255676123035,1,1,1,6,2,0.2606848810968685,0,1
15,0,6,1,19.001666803821088,2,1,-2.1355568047938682,2,0,1,6,0,0.26333548196247114,0,1
15,1,8,2,3.7742879892749697,0,1,0.022838964968917484,1,0,1,3,0,0.28560117738821883,0,1
14,0,3,2,4.806125734831635,2,1,-0.526811671962069,4,0,1,5,0,0.21769795390386718,1,0
15,1,5,2,6.6590463229119194,2,1,-0.9942753001235686,0,0,3,15,1,0.3009856692222489,0,0
16,1,2,5,3.5132341508477962,0,0,0.43963299418905066,3,1,1,2,1,0.1615010005374791,0,1
13,0,3,3,5.816870731629699,1,1,3.2742574660193595,0,0,2,11,0,0.2162331833847615,0,1
16,0,7,2,2.89662778648613,2,1,1.3458203413849026,3,0,1,5,2,0.28314762070826266,0,0
17,1,0,5,9.022240927458947,1,0,0.8849292575702155,1,0,2,12,3,0.25047433699351973,0,0
16,0,5,3,5.827303858941515,2,0,-0.4399776079576043,4,1,1,1,3,0.26035302702751295,1,0
15,0,6,5,12.941235741552223,0,0,-1.553060844758439,4,0,1,5,0,0.16417144516287052,1,1
13,1,5,2,8.41174981237032,1,1,-0.6227872343444183,1,1,1,8,3,0.29349101819124346,0,0
17,1,4,4,9.2977916251191,2,1,-0.9505253343805988,2,0,1,3,2,0.2480825757057175,0,0
16,0,5,2,10.768090091143453,0,1,0.8302737385507715,5,1,3,16,1,0.30838654167400326,1,0
13,0,3,5,8.224108573442813,1,0,0.10874089054576652,1,1,1,7,1,0.2575602916798634,0,1
13,0,4,3,3.9571307440992713,1,0,-0.5818270848633371,1,0,1,1,3,0.1477618022343209,0,0
14,1,1,1,9.8953493490254,0,0,-0.26894450825534844,5,1,1,2,0,0.1725517853416919,1,0
17,1,1,3,3.0781065274609514,2,1,0.07571148967722975,0,1,2,8,0,0.2680106763285691,0,0
