student_id,school_id,age_at_enrollment,gender,resource_dilution_index,socioeconomic_status_index,commute_barrier_score,digital_equity_access_score,nutritional_support_access,gpa_trend,failed_subjects_count,strength_science_indicator,chronic_health_risk_score,health_related_absences,social_integration_score,cash_flow_volatility,academic_catchup_status,psychosocial_support_access,retention_risk_score,retained
657,17,17,1,6,3,2.4231390362521426,2,1,0.3099824489067128,1,0,1,6,1,0.18571919975062434,0,1,0.9384,1
658,12,13,0,5,1,10.87800228725674,2,1,-1.9918679080368342,2,0,1,3,0,0.2793175753611321,0,0,0.7213,0
659,3,14,1,4,2,0.5804072119117354,1,1,-0.5126135665246108,1,0,1,6,1,0.23670593962562358,0,0,0.9241,1
660,6,15,1,3,3,10.739352912847423,0,0,-2.985987925321413,5,0,2,11,2,0.22822636466802454,1,0,0.1714,0
661,5,17,1,2,2,5.250232145743725,1,0,-3.5231006963692098,4,0,3,20,1,0.32,1,0,0.1558,0
662,14,15,0,5,3,3.1444190734899498,0,0,-1.0494312695816326,2,0,1,6,1,0.2813676430467993,0,1,0.7819,1
663,18,15,1,4,4,12.056893940307125,0,0,0.1630406508597228,0,0,1,4,1,0.23081735400065756,0,0,0.8552,1
664,19,17,0,12,1,8.420539831158463,0,1,-1.413821882484763,2,1,1,2,1,0.2630969595557914,0,1,0.6926,1
665,14,16,0,6,5,5.311604912985541,1,1,-0.24951398568927466,1,0,1,5,0,0.15433225978013548,0,0,0.8952,1
666,3,16,1,3,3,8.443575793869,2,1,-0.028803904451545237,1,0,1,6,3,0.28465565812319094,0,0,0.9425,1
667,18,16,1,5,1,20.0,0,0,-1.8901360401591343,3,0,2,12,2,0.32,0,0,0.0758,0
668,1,13,0,5,2,9.565450116508691,0,1,-1.7259760464925886,2,0,3,21,0,0.32,0,0,0.3311,0
669,1,16,1,7,2,5.325783516566241,0,1,-2.3423830249054247,2,0,1,4,1,0.32,0,0,0.6429,1
670,15,16,1,6,4,2.732085452877738,0,0,0.7195479356266496,1,0,1,5,1,0.26618767460502357,0,0,0.9642,1
671,20,14,0,1,5,16.03564503139791,2,1,-0.3522867011131533,2,0,2,6,1,0.18778232656706245,0,1,0.8808,1
672,20,16,1,4,4,11.113288983146067,2,0,1.0335127033094866,0,1,1,6,2,0.27644342840807684,0,1,0.9443,1
673,8,17,1,3,2,4.39730468167758,1,1,-2.7588481190392313,5,0,1,6,1,0.32,1,0,0.5562,0
674,13,17,1,5,4,10.530560330978208,2,0,-0.30759260668897886,1,0,2,7,2,0.17875220428845734,0,0,0.8926,1
675,7,14,0,5,1,6.218871934078132,0,1,-3.8849377887937777,5,0,1,6,1,0.32,1,0,0.1297,0
676,18,17,1,5,3,12.439958789833343,2,1,-1.3035632308314824,3,0,1,3,2,0.24559958596567905,0,0,0.8337,1
677,6,14,0,5,1,10.081337642995974,0,1,-3.631746139853858,6,0,1,9,0,0.31504029540176637,1,0,0.0989,0
678,10,17,1,9,2,6.219444222018866,0,0,-1.461135045719171,2,0,1,4,1,0.21467994791040512,0,1,0.681,0
679,12,16,0,3,2,2.32714367543774,2,1,-2.4348898464795514,3,0,2,15,1,0.2350532211135919,0,0,0.761,1
680,15,17,0,2,2,6.326532064386154,1,1,-1.183861437349557,1,0,1,2,0,0.32,0,0,0.8708,1
681,19,13,1,4,1,7.091343286154946,0,1,-1.4972380827825895,3,0,1,2,0,0.32,0,0,0.4959,0
682,15,14,1,2,1,16.487064067933783,1,0,0.4635656996454842,0,0,1,3,0,0.23695995517515284,0,0,0.8405,1
683,11,15,0,3,2,0.3968472495145791,2,1,-0.3412594196235153,1,0,3,10,1,0.21262756817364284,0,0,0.8833,1
684,7,13,0,3,3,5.364618094312284,1,1,-1.0762516357547953,2,0,3,20,0,0.23624197621889345,0,1,0.6409,1
685,4,17,0,7,3,3.0780291482919657,0,1,-1.5363089516314667,5,0,1,2,0,0.30714140756863084,1,0,0.6738,0
686,9,15,1,4,1,1.7817965622280179,2,1,-0.9179890794325515,2,0,3,14,1,0.25456500671145416,0,0,0.7643,1
687,8,16,1,1,5,4.307868767554336,0,0,-0.44375117359313976,0,1,1,5,2,0.1738000048389648,0,0,0.9434,1
688,14,13,0,2,5,3.8870273666055972,1,1,-0.573384507968366,1,0,1,3,0,0.19479525529292283,0,1,0.9064,0
689,16,17,0,5,5,4.53508950889765,2,1,0.5414668348262098,1,0,1,6,1,0.19796706718488932,0,1,0.9688,1
690,5,13,1,4,3,6.012440348072961,2,0,0.18254327327358866,1,0,1,7,1,0.29098772025862185,0,0,0.7869,1
691,7,15,0,5,1,10.837131980710494,0,1,-2.199311152348363,4,0,1,4,0,0.32,1,0,0.3877,0
692,1,13,1,5,4,6.071401102098058,1,1,-0.10211322696589245,1,0,1,6,1,0.25942272058174887,0,1,0.9087,1
693,3,15,0,0,2,9.086796550376375,0,1,-2.3899736875297974,2,0,1,5,0,0.298683543714295,0,0,0.5149,1
694,2,13,0,7,1,11.320289436572937,0,1,-2.2949972471361897,3,0,3,11,1,0.2563772079814203,0,0,0.2831,0
695,6,13,1,8,2,1.4230421512900235,0,1,-1.4017491961700372,1,0,1,5,0,0.2435870004581711,0,0,0.712,0
696,19,15,0,3,4,2.0794144338327096,1,0,-2.418169664488685,4,0,1,3,0,0.22501525632534153,1,0,0.7,1
697,5,14,0,2,4,4.163336006878948,0,1,0.7860990084844566,0,0,2,7,1,0.2537117783326343,0,0,0.9062,1
698,18,16,0,3,5,1.2203587055096579,1,1,1.5712903643953886,0,0,2,12,2,0.18538509843794182,0,0,0.967,1
699,16,14,1,4,3,3.9287043993404565,0,0,0.10959776793963938,1,0,2,13,1,0.21730354627416198,0,0,0.8155,1
700,18,17,1,4,4,5.257142186770947,0,1,0.41116343777535924,1,0,1,6,1,0.2142673439810982,0,1,0.9024,1
701,12,15,0,6,2,11.805852404686581,0,0,-2.220148259666812,4,1,1,4,0,0.2755684373021539,1,0,0.4718,1
702,20,14,0,3,1,11.984556614260347,0,0,-2.0953987666516714,2,0,1,4,1,0.2650140767213836,0,0,0.4874,1
703,20,15,0,4,1,13.810988887508584,0,1,-3.1849429047088087,3,0,2,11,0,0.32,0,0,0.243,0
704,6,14,1,7,2,0.7457963771428044,0,0,-0.8710113983370247,2,0,1,7,0,0.2608439476893129,0,1,0.7197,1
705,20,16,0,3,1,1.2668992194218376,0,1,-0.8694118428016098,3,0,1,3,0,0.32,0,0,0.8014,1
706,16,15,1,10,3,14.276069352238048,0,0,-0.901520259233451,2,0,3,17,1,0.2816680233983353,0,0,0.3182,0
707,14,13,0,10,2,2.286809158491627,0,1,-1.511271490809727,2,0,1,4,1,0.26202221101101486,0,0,0.6586,1
708,20,17,1,6,2,4.451032823681241,1,1,-1.9451200543386644,3,0,1,4,2,0.32,0,0,0.8361,1
709,1,17,0,3,3,11.3161636956455,1,1,-0.04769605151381608,0,0,1,4,1,0.2993140893402683,0,0,0.8434,1
710,13,13,0,5,2,12.833964316327519,0,1,-1.7700800573081483,2,0,1,8,0,0.32,0,1,0.6495,0
711,18,16,1,0,4,3.5028112879619613,0,1,-0.11602166138768283,0,1,2,10,0,0.20695643945283768,0,0,0.9504,1
712,18,14,1,6,3,9.743015341889611,0,1,-1.0693049496866955,2,0,1,4,1,0.2923760819489837,0,1,0.8358,1
713,9,17,1,4,3,9.767658464001736,0,0,-1.1361793352092795,2,0,1,2,1,0.2384573844373564,0,1,0.7758,1
714,15,16,1,4,1,20.0,0,1,-1.777513200792946,1,0,1,4,0,0.23455660533120087,0,1,0.6233,0
715,6,16,1,3,1,2.5352941528694553,0,0,-0.9125605376429315,0,1,1,7,1,0.32,0,0,0.6866,1
716,19,17,1,4,5,0.9786120034784472,2,1,0.5774260485596547,1,0,1,7,1,0.23720209501583248,0,0,0.9691,1
717,17,17,1,5,2,1.6298433238679322,0,1,-1.333363205462775,2,0,1,8,2,0.2229941491352811,0,0,0.7625,0
718,19,17,0,2,2,3.3392102826753716,0,1,-0.896510758685727,2,0,2,11,1,0.2949681184694125,0,1,0.8269,1
719,19,16,1,3,1,4.393254489925694,1,1,0.03925858528582482,0,0,1,7,1,0.23358268657965883,0,0,0.9156,1
720,16,16,0,3,1,12.705107444568318,0,1,-1.7882650671798566,3,0,1,4,1,0.3118396944669389,0,1,0.577,1
721,6,17,0,5,5,5.817909136686843,2,0,-0.9567209221422781,2,0,1,2,3,0.22372001576439338,0,1,0.8341,1
722,13,13,0,3,4,7.419182981565823,0,1,-0.45898751212344974,1,1,2,6,0,0.24540557783594164,0,1,0.9517,1
723,8,14,1,8,3,7.643743687051367,0,1,-0.2544976368874342,1,1,1,6,0,0.2851404132729453,0,0,0.8257,0
724,20,13,1,1,3,9.957105955607796,1,0,-1.251296647113056,2,0,2,11,1,0.25397678897625303,0,0,0.6205,1
725,8,17,1,3,2,6.667005845063156,0,0,-1.3540553387234546,2,0,1,8,1,0.29125046060059917,0,1,0.8129,1
726,6,13,1,4,3,7.540359228911133,0,1,-0.17020422121828419,0,1,2,10,2,0.19440305800891755,0,0,0.9083,1
727,6,15,1,3,2,5.282823857009553,0,1,0.21074036831625143,1,1,1,8,1,0.32,0,1,0.9157,1
728,4,15,1,11,2,6.677423406504796,1,1,-0.8735892480667393,2,0,1,5,0,0.27461583096281666,0,0,0.7174,0
729,1,13,0,3,1,10.214810052766225,0,1,-2.34505590867197,2,1,3,20,1,0.2316136516480679,0,0,0.4207,0
730,17,14,1,2,1,1.5046982398239848,0,1,-2.093717415992846,3,0,1,5,1,0.32,0,0,0.6834,1
731,14,13,1,5,2,4.8648234586775665,0,1,-1.7805046248284018,3,0,2,12,1,0.28948062066847924,0,0,0.4943,0
732,18,17,0,1,2,2.2665620367178683,0,0,-1.3973119826254392,2,0,1,4,1,0.32,0,1,0.8231,0
733,18,16,0,6,3,7.586705249097323,0,1,-1.9486599611987379,3,0,3,8,1,0.2041217148776276,0,0,0.6804,0
734,10,15,0,2,2,10.54431579074587,1,0,-1.4430673940987364,4,0,1,4,1,0.28887957813791776,1,0,0.4572,0
735,20,16,0,2,5,3.82734353994442,1,0,0.1534452023690745,0,0,1,4,1,0.1456101016702625,0,1,0.983,1
736,15,16,0,1,3,2.0556942457231457,0,0,-1.2156518365032891,2,0,1,7,0,0.27578557427367206,0,0,0.8177,1
737,4,14,1,6,2,4.835265829706112,1,1,-3.5750968409032753,6,0,2,11,1,0.24232174305069776,1,0,0.3686,1
738,19,17,0,3,4,3.680646257226165,2,1,-1.4499845529624704,2,0,2,5,3,0.2411068905541494,0,0,0.9351,1
739,7,15,1,5,1,9.653305061555082,0,1,-2.0172453576790526,3,0,2,9,1,0.2664391847061679,0,0,0.4778,1
740,6,16,0,5,4,6.316809932945286,0,1,-0.33856266094267673,1,0,1,10,0,0.2062171644978188,0,0,0.8003,1
741,8,17,1,5,3,2.2481638107883546,0,1,-2.231526266843202,3,0,3,9,2,0.20299873548952713,0,0,0.8146,0
742,20,14,1,4,5,4.759661663990058,1,0,-0.656828366008874,1,1,1,4,1,0.1872381444316429,0,0,0.9622,1
743,11,17,1,2,5,1.2192945436036664,1,1,-0.5839848559186529,2,0,1,3,2,0.14292237712006658,0,1,0.974,1
744,10,16,0,6,2,3.180467013223937,0,1,-2.0590785238259346,2,1,1,4,1,0.20494545914109283,0,0,0.8003,1
745,17,16,0,5,3,10.961619180767123,0,1,0.5332723783950307,0,0,1,5,0,0.2045631288335375,0,0,0.8823,1
746,16,16,0,2,1,4.980244486134584,1,0,-1.2943791154391768,2,0,1,1,0,0.26860814963911167,0,0,0.7877,1
747,19,17,0,5,5,8.06256272241018,0,1,-0.950659812303028,2,1,1,10,0,0.2485775014720537,0,1,0.9218,1
748,11,13,1,2,4,2.3152118338448013,0,1,-2.276580447253263,3,0,3,15,2,0.2268004802292895,0,1,0.845,1
749,16,13,1,5,3,3.9123022436933597,0,1,-1.953715957073968,2,0,1,5,2,0.21746649027773488,0,0,0.8484,1
750,2,17,0,3,1,7.107891521311535,0,0,-0.2984677506082948,0,0,2,7,1,0.22756773838066885,0,0,0.7543,0
751,6,14,0,2,3,13.87079622722038,1,0,-0.5749893303574859,1,0,1,5,0,0.28293180658244044,0,1,0.8048,1
752,2,13,0,5,4,3.1905663767421064,1,1,-0.7024346269905274,1,0,3,19,1,0.24665439785695087,0,0,0.8485,1
753,9,16,0,5,4,5.646100217027936,1,0,-0.1325062399006484,1,0,2,15,1,0.17063812149012955,0,0,0.83,1
754,3,14,1,1,4,2.647991977121644,0,1,-1.9073996394640154,5,0,2,11,2,0.22326456590011395,1,0,0.669,0
755,14,14,1,5,2,3.0975472550881182,0,1,-2.610050827421633,3,0,1,5,1,0.20044722383299884,0,0,0.6388,1
756,20,13,1,2,3,19.72675983427789,1,1,-0.9456152465492202,1,0,2,8,1,0.2710059859431546,0,0,0.7562,0
757,6,14,0,5,3,5.513020997787256,1,0,-1.1723083714909668,3,0,1,6,1,0.28024545122614614,0,0,0.702,0
758,3,14,1,1,3,6.117680389574896,0,1,-1.158717810275774,2,0,2,12,1,0.1870251081724766,0,1,0.8341,1
759,3,16,0,4,4,3.7226732365196433,2,0,0.06905799122194534,3,0,1,8,0,0.2725168341388745,0,0,0.8086,1
760,7,13,1,5,2,8.036427413000094,0,1,-1.9029405270719175,2,0,1,8,0,0.30784693826301346,0,1,0.4779,1
761,7,16,0,8,3,5.272339781796591,2,0,0.1003710210085017,1,0,2,9,1,0.27753911877478427,0,0,0.8293,1
762,11,14,1,2,3,10.417610651297755,1,1,-1.8668930758755937,4,0,1,7,1,0.23435412756470209,1,1,0.6836,0
763,11,14,0,4,1,7.250528595416586,1,1,0.2317505122581297,0,0,1,3,1,0.30099560104234024,0,0,0.8803,0
764,17,17,0,9,1,3.3059013787773206,0,1,-1.6598303549626585,3,0,1,5,2,0.2924255604716659,0,0,0.5652,1
765,12,17,0,8,3,10.868058650454858,2,1,0.0833765518153638,0,1,1,4,0,0.2342680612474862,0,1,0.9096,1
766,12,16,1,4,1,5.905171261500314,0,0,-2.6402722286497173,4,0,1,10,0,0.2836230886685768,1,0,0.3807,0
767,9,16,1,4,1,5.579171282138271,1,1,-1.6288499698995156,3,0,2,13,0,0.32,0,1,0.5245,1
768,7,15,1,6,3,19.233468848688055,1,1,-1.4720190982076489,2,0,1,7,0,0.28633105411085213,0,1,0.5459,0
769,14,16,1,4,4,13.356959723039003,2,0,0.1966363504028001,1,1,1,3,1,0.2761384365054078,0,0,0.8721,1
770,15,15,0,5,4,2.6857034107402162,1,1,-0.9069483107874474,2,0,1,4,2,0.20791940975620787,0,1,0.9525,1
771,11,13,1,4,3,14.159628433597586,0,0,-0.41110685195014957,1,0,1,7,0,0.2565177493087698,0,1,0.8003,1
772,15,14,0,3,5,3.530841906836619,2,1,0.9016696401102393,0,1,1,4,1,0.24318025898462356,0,0,0.9838,1
773,5,17,1,2,2,6.087008597374095,0,1,-0.27228775766564417,2,0,3,7,0,0.2706123724363252,0,1,0.7253,1
774,4,15,0,16,2,9.125959603108921,1,1,0.3803836097964043,0,0,1,6,0,0.2766944628815261,0,0,0.7038,1
775,18,17,0,4,2,3.655105781892867,2,0,-1.558472695076724,2,0,1,3,1,0.2674979901647724,0,0,0.8324,1
776,11,16,1,4,5,2.708502354016728,0,0,-0.12452298205741091,1,1,1,2,1,0.24111410219968052,0,1,0.9668,1
777,18,13,0,7,1,7.295837570579476,0,1,-0.18902590042745382,1,0,2,6,0,0.32,0,0,0.6505,1
778,13,15,1,5,1,9.409650859983824,1,1,-0.3284837394129392,0,1,2,6,0,0.28185446523755053,0,0,0.9111,1
779,2,14,1,2,3,7.132730022748755,1,0,-1.903539734125225,2,0,1,3,1,0.1855926869424774,0,0,0.8235,1
780,15,14,1,4,4,5.662925069661779,1,1,-1.791688827875414,4,1,3,14,1,0.2059905654709131,1,0,0.844,1
781,3,13,0,1,2,6.411504966313446,1,1,-1.3684154385598841,1,0,2,8,0,0.2605832870265001,0,1,0.8415,0
782,5,17,0,4,5,3.3277998967931772,2,0,0.4898091790301545,0,0,1,6,1,0.14855716240152872,0,0,0.9433,1
783,3,14,1,4,2,11.425520392184211,0,1,0.029851502573967403,1,0,1,3,2,0.25450281679637593,0,0,0.7498,0
784,14,13,1,8,2,8.29216942408054,0,1,-1.1399180635731674,2,0,1,5,0,0.28368289109489386,0,0,0.4165,1
785,14,14,0,3,2,0.7137360686722027,2,0,-0.7489736800725144,3,0,1,6,0,0.23074639245253722,0,1,0.8193,0
786,5,14,0,3,5,1.189462615743724,1,1,0.4686565138739549,0,1,3,19,0,0.17121022694982285,0,0,0.9111,1
787,12,14,1,8,1,6.842252609133961,0,1,-1.852700228668755,2,0,1,4,0,0.302784540199156,0,1,0.7378,1
788,3,15,0,5,4,2.7363848741380403,2,1,-0.3635787577103083,1,0,1,8,1,0.1961620920662514,0,1,0.9752,1
789,1,15,1,4,2,3.3380225316464234,0,1,-1.9762508547048556,4,0,1,3,1,0.22884127978067587,1,0,0.6306,0
790,14,13,1,7,1,6.91031047751253,2,1,-0.2448670455666183,0,1,1,7,0,0.296610308075281,0,0,0.8294,1
791,18,14,1,4,3,5.368896123935986,1,1,0.21288768391781643,0,1,3,10,1,0.26084306815572933,0,0,0.9654,1
792,20,13,1,6,3,1.868189844624622,2,1,-2.254555854515723,5,0,2,14,1,0.19109827049398137,1,0,0.7096,1
793,4,14,0,5,2,13.563839006208605,1,0,-1.416893665814816,2,0,2,6,2,0.32,0,0,0.6701,0
794,17,14,0,4,3,8.180200168027044,1,1,-0.6225983960662045,2,0,1,6,0,0.3032467056037833,0,0,0.7402,1
795,17,14,1,2,5,2.270715245607831,2,1,-0.5962079223884282,3,0,1,5,1,0.22749973800803097,0,0,0.9368,1
796,19,16,1,8,2,9.495954187894407,2,1,-1.7684845099275697,2,0,1,6,1,0.3144837735221662,0,0,0.6567,1
797,8,14,1,3,3,3.110750026340834,0,1,-3.0907975618737655,4,0,1,3,0,0.29234618659322975,1,0,0.6137,0
798,4,14,1,4,5,3.370731309419685,1,0,-1.6723294837929128,2,0,1,2,3,0.22600232409089227,0,0,0.8869,0
799,18,14,1,6,3,8.944466751093438,0,0,0.5923535047977315,1,0,1,2,1,0.30540069913299805,0,0,0.7788,1
800,17,17,0,4,4,9.853489897244744,1,0,0.17504577647600633,0,0,1,3,3,0.25909090511109856,0,0,0.9413,1
801,9,17,1,3,5,7.522289319952119,2,0,-0.34505090703613006,1,1,1,2,2,0.16196525267026154,0,0,0.9423,1
802,19,15,1,1,3,6.97564073063299,2,0,0.3379244230622542,0,0,1,3,2,0.2877569697456828,0,0,0.9094,1
803,15,14,0,7,1,15.886279287559347,1,1,-3.6723165532670397,6,0,2,10,0,0.32,1,0,0.0958,0
804,10,17,1,6,1,9.234725630383641,0,1,-3.3445941565973936,3,0,1,7,0,0.32,0,1,0.4242,1
805,2,15,1,2,3,3.355330322414149,0,1,-1.146331041292437,4,1,1,2,0,0.2568519982570985,1,0,0.8762,1
806,1,13,0,2,2,10.671228445718619,0,0,-0.7407641538151467,2,0,1,3,1,0.20270436053054872,0,1,0.6785,1
807,9,14,1,2,4,1.2736937130118444,0,1,-0.7996605385128305,1,1,1,6,1,0.23909853030426587,0,0,0.9144,1
808,14,14,0,8,1,7.848995317987738,0,1,-3.261648924506888,3,0,1,7,0,0.32,0,0,0.3338,0
809,4,16,0,7,1,16.939591700613576,1,1,-1.637603550720695,2,0,1,8,0,0.24972196464865226,0,0,0.4926,0
810,9,14,0,10,2,8.365644119190817,1,1,-1.3511211367435705,2,0,1,5,0,0.31837813086724814,0,0,0.4686,1
811,19,13,1,6,2,2.081134054677566,0,1,-1.8642679954645842,1,0,1,5,1,0.24352788398805794,0,1,0.8566,1
812,16,13,0,5,4,3.918540257304174,2,0,0.05209939587429735,0,1,1,4,2,0.27162128995110046,0,0,0.9606,1
813,11,17,1,6,1,2.1351565706031623,1,1,-2.159772990292884,3,0,2,13,1,0.22920097346798385,0,0,0.6617,0
814,12,13,1,4,3,7.549518112347314,0,1,-0.36601253764912106,0,0,1,4,1,0.27997055041282554,0,1,0.9261,1
815,4,13,1,8,4,7.309435974773362,1,1,-2.252876762520085,2,0,1,3,1,0.22088501014413908,0,0,0.7752,1
816,10,13,1,1,1,11.998439474577282,0,1,-1.7622293071598718,2,0,1,8,1,0.32,0,1,0.5051,0
817,18,14,1,6,2,6.752255542971745,1,1,-3.836862409962096,7,0,3,8,1,0.3075161601510521,1,0,0.1799,0
818,16,14,1,3,2,20.0,0,1,-3.1634205654407572,5,0,1,2,0,0.2623001633951527,1,0,0.1995,0
819,6,13,1,2,4,15.231559545919259,0,0,-1.0955200010161867,2,0,1,3,1,0.26836588318331817,0,0,0.559,1
820,4,13,0,3,1,18.753983740490824,1,1,-1.3576953368446523,1,1,2,13,0,0.23293895865119085,0,0,0.6956,1
821,7,14,1,12,1,4.348558845215046,1,1,-0.7105857191728595,0,0,1,4,0,0.23718768965768428,0,1,0.6174,1
822,10,16,0,6,1,9.288848803042875,1,0,-1.3081383442631438,1,0,1,5,1,0.3196481447103396,0,1,0.6589,1
823,19,13,0,3,2,1.2198930328511621,1,1,-1.3449315406209048,1,0,2,9,1,0.3067872533163104,0,0,0.8266,1
824,16,15,1,9,1,10.260875172247,1,1,-2.897962543132726,4,0,2,9,1,0.2848297290590668,1,0,0.3274,0
825,13,16,0,3,2,8.737648050927005,0,1,-2.369170915492793,4,0,1,8,0,0.302874953292551,1,0,0.5821,1
826,10,14,0,3,1,6.668706528412727,0,1,-2.4806082014965725,3,0,2,12,0,0.30138180074440113,0,1,0.4402,1
827,14,14,1,6,1,5.381138719935313,0,1,-2.500766296651726,3,0,1,6,0,0.2960058010437269,0,0,0.4753,1
828,13,16,1,2,4,7.196870164948501,1,0,-1.4933635606753424,2,0,3,16,0,0.23554319618967073,0,1,0.845,0
829,17,17,1,4,3,4.252420426159396,0,0,0.1417578138122455,1,0,1,4,1,0.19756218162053588,0,0,0.7958,1
830,15,15,0,4,2,16.17422691313514,0,1,0.11202641919192974,0,0,1,8,1,0.3161177224624752,0,0,0.807,1
831,18,13,1,3,3,2.112927166354396,2,1,0.6321455408735298,0,0,1,3,2,0.1980557487394278,0,0,0.9547,1
832,16,17,1,1,3,2.580481897805396,2,1,-0.680219979745592,0,1,1,6,0,0.23766793818500967,0,1,0.9135,1
833,14,14,1,6,1,14.270678253569766,0,0,-1.8394636602708974,2,0,2,6,0,0.2544937020512572,0,0,0.2408,0
834,18,17,1,2,5,18.213328824427496,1,1,-0.2930810351077082,0,0,1,5,1,0.2184238692291923,0,1,0.9174,1
835,19,16,1,4,4,6.147514554631616,2,0,-0.006255287184674663,1,0,3,10,2,0.16873542615482706,0,1,0.8937,1
836,15,13,1,8,1,1.7476531238679354,0,1,-3.3844110486983325,5,0,2,6,1,0.2446428327341093,1,1,0.5602,0
837,8,16,1,7,2,4.755210350896077,0,0,-2.6708559822381592,4,0,1,5,2,0.2148161425020141,1,1,0.6866,0
838,12,15,0,3,3,4.782264743030467,0,1,-0.03001941639209287,0,0,1,1,1,0.197200814194856,0,0,0.9019,1
839,5,17,0,6,5,1.795401489108392,0,1,-0.17310966863150445,0,0,1,3,1,0.20909641107955745,0,1,0.9171,1
840,14,15,1,9,3,1.8000832771763908,2,1,0.08506447980711011,0,0,1,5,1,0.24900178421567432,0,1,0.9028,1
841,13,15,1,7,3,8.449552454492178,0,1,-1.0048957058847685,1,0,1,3,1,0.29119569063216433,0,0,0.811,1
842,4,15,1,4,2,2.6668813519086374,0,1,0.06709223787792806,1,0,1,3,2,0.32,0,0,0.8633,1
843,9,17,1,5,1,6.223530825915967,0,0,-2.0119506220683125,2,0,1,7,0,0.3046732378939193,0,0,0.3875,0
844,9,15,0,2,4,8.291255230962808,0,1,-0.09834660296528852,1,0,2,9,1,0.2053074357427811,0,0,0.8629,1
845,13,14,1,7,4,5.178643355991168,2,1,0.057996456407819724,0,0,1,4,1,0.17229914887353426,0,0,0.9707,1
846,8,15,0,8,4,2.3717824385110062,1,1,-0.9856316395187076,2,1,1,2,1,0.2380551416821532,0,0,0.8188,1
847,16,15,0,7,5,8.053703360365498,2,1,0.18541393448168403,1,0,1,10,1,0.15039286853812428,0,1,0.9359,1
848,20,14,1,4,1,3.8875949174143236,0,1,-1.2144522231853905,1,0,1,3,1,0.2384436553243842,0,0,0.8355,1
849,12,17,1,5,4,7.520750514469825,2,0,0.40932464944598823,0,0,2,8,0,0.23868971405877315,0,1,0.9393,1
850,15,13,0,8,2,6.287243391222801,0,0,-1.3043126158891725,1,0,1,2,1,0.23461829452656577,0,0,0.7931,1
851,15,16,1,3,2,11.235322719276112,1,1,-0.6524490734764388,2,0,3,7,2,0.31093903323155747,0,0,0.7507,1
852,19,16,0,6,2,10.915362226326977,2,1,-2.262665017506423,4,0,1,3,1,0.3018970471693822,1,0,0.5596,0
853,16,17,1,9,2,5.969745306018405,0,1,-0.07104363195016128,1,0,1,6,0,0.24267066003205864,0,0,0.7201,1
854,20,15,0,2,5,4.124945891951007,1,0,1.1816712013629935,0,0,1,3,1,0.20045093290572014,0,0,0.985,1
855,8,14,1,7,1,7.503510125040782,2,1,-0.5687278040082159,0,0,1,10,3,0.32,0,0,0.8959,1
856,11,15,1,4,3,4.358550893286917,2,1,-1.9626981424956984,2,0,1,5,1,0.2893061667248874,0,1,0.9254,1
857,8,15,1,2,1,3.623745846645551,0,1,-0.6398627025990344,1,1,1,4,0,0.23321089553808866,0,0,0.9005,1
858,15,16,0,0,5,5.519891457932297,0,0,0.3482384606676221,1,0,1,6,0,0.23745015161346522,0,0,0.932,1
859,2,13,1,7,4,3.213029367157389,1,0,-0.9953501400686314,2,0,1,5,0,0.22954624338289897,0,0,0.8323,1
860,7,14,1,6,2,6.779275217006623,0,1,-0.9549583635628158,2,0,3,15,2,0.22296755008504138,0,0,0.6964,1
861,18,15,0,7,5,3.1478354799731503,2,0,-0.859986183540393,2,0,1,3,2,0.15049225751612366,0,0,0.9285,1
862,12,16,0,6,2,3.9016845815199352,0,1,-1.195904359340359,2,0,3,13,2,0.23356716718824655,0,0,0.8395,1
863,8,17,1,6,1,8.070312810814666,1,1,-2.2026270894809916,2,0,1,6,1,0.24768841807982656,0,1,0.7109,0
864,9,14,1,8,1,10.262891353719072,0,1,-1.50222142227316,2,0,1,2,0,0.2756026274924416,0,0,0.4808,0
865,12,17,1,5,1,2.965322281539072,0,0,-1.1222385311926264,1,0,2,10,1,0.29396121387927315,0,0,0.8124,1
866,20,13,0,6,1,0.5715488688280844,0,1,-0.5549783857108437,2,0,1,8,1,0.28062247232935184,0,0,0.8425,1
867,15,16,1,7,3,4.38562736323762,0,1,-0.5180948887039774,1,0,2,11,2,0.28251239878554835,0,1,0.878,1
868,11,14,1,5,3,5.454886542181916,0,1,-0.1218096827927414,2,0,1,3,0,0.2078558409897978,0,0,0.8258,1
869,4,15,0,5,5,9.204755930972178,2,1,0.47352954348103266,0,0,1,1,3,0.18900656801940716,0,0,0.964,1
870,5,13,1,4,4,6.971207924193193,1,1,-0.5729478631983269,1,0,1,8,3,0.2590930549569181,0,0,0.9017,1
871,15,14,1,2,4,4.949843312892842,0,1,1.8690347580787718,0,1,1,5,0,0.2561518155660712,0,0,0.9607,1
872,14,17,1,2,4,5.772257583408227,2,0,-2.365648136669417,4,0,2,8,0,0.22784543110267838,1,1,0.5241,0
873,11,17,1,3,1,8.571381296813959,0,1,-0.8158778869604948,0,0,3,12,1,0.32,0,0,0.6898,1
874,7,13,1,3,4,7.610850367109187,1,1,-0.21475139842900604,1,1,1,2,2,0.26848819392677736,0,1,0.9024,1
875,14,13,0,2,5,3.0245963288450834,0,0,-0.27123167323252684,1,0,1,7,2,0.21708468223769928,0,0,0.908,1
