student_id,school_id,persona,ses_quintile,dropout_risk,retained,match_rank,intervention_id,intervention,sponsor_action,need_score,match_reason,est_unit_cost_kes,priority_score
322,12,Health-Constrained,2,0.541,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",4.0,"elevated health absences, chronic health risk, Health-Constrained persona",5000,2.164
24,19,Health-Constrained,3,0.54,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",4.0,"elevated health absences, chronic health risk, Health-Constrained persona",5000,2.161
238,5,Health-Constrained,2,0.54,0,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,4.0,"low SES, elevated cash-flow volatility, elevated dropout risk",15000,2.159
27,13,Health-Constrained,2,0.538,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"3 failed subjects, steep GPA decline",8000,2.153
694,11,Academic Strugglers,2,0.536,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"multiple failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.145
212,2,Health-Constrained,2,0.536,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"3 failed subjects, steep GPA decline",8000,2.143
838,2,Academic Strugglers,1,0.714,1,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,3.0,"low SES, elevated dropout risk",15000,2.143
810,2,Health-Constrained,2,0.534,1,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,4.0,"low SES, elevated cash-flow volatility, elevated dropout risk",15000,2.138
19,2,Academic Strugglers,1,0.534,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"multiple failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.136
315,6,Academic Strugglers,2,0.565,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.78,commute 17.8 km,6000,2.134
160,6,Academic Strugglers,1,0.533,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"multiple failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.133
147,11,Academic Strugglers,2,0.532,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"multiple failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.129
703,16,Academic Strugglers,2,0.532,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"multiple failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.127
165,2,Health-Constrained,2,0.531,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",4.0,"elevated health absences, chronic health risk, Health-Constrained persona",5000,2.123
945,16,Academic Strugglers,2,0.492,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.3,"3 failed subjects, declining GPA, Academic Strugglers persona",8000,2.117
573,17,Health-Constrained,1,0.528,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",4.0,"elevated health absences, chronic health risk, Health-Constrained persona",5000,2.113
548,15,Health-Constrained,3,0.527,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",4.0,"elevated health absences, chronic health risk, Health-Constrained persona",5000,2.107
131,9,Academic Strugglers,2,0.527,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"multiple failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.106
274,15,Academic Strugglers,1,0.665,0,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.17,commute 11.7 km,6000,2.105
78,19,Academic Strugglers,1,0.489,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.3,"3 failed subjects, declining GPA, Academic Strugglers persona",8000,2.104
553,3,Health-Constrained,3,0.526,1,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,4.0,"mid-low SES, high cash-flow volatility, elevated dropout risk",15000,2.103
493,3,Health-Constrained,3,0.525,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"4 failed subjects, steep GPA decline",8000,2.099
172,13,Health-Constrained,3,0.518,1,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,4.0,"mid-low SES, high cash-flow volatility, elevated dropout risk",15000,2.073
841,10,Health-Constrained,1,0.516,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",4.0,"elevated health absences, chronic health risk, Health-Constrained persona",5000,2.065
985,5,Academic Strugglers,2,0.516,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"multiple failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.062
465,17,Academic Strugglers,1,0.588,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.5,commute 15.0 km,6000,2.056
218,13,Academic Strugglers,3,0.477,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.3,"3 failed subjects, declining GPA, Academic Strugglers persona",8000,2.052
364,15,Academic Strugglers,1,0.575,0,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.57,commute 15.7 km,6000,2.052
65,20,Academic Strugglers,1,0.513,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"multiple failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.05
168,2,Health-Constrained,1,0.511,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",4.0,"elevated health absences, chronic health risk, Health-Constrained persona",5000,2.044
120,16,Academic Strugglers,3,0.51,0,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,4.0,"mid-low SES, high cash-flow volatility, elevated dropout risk",15000,2.041
847,6,Academic Strugglers,3,0.51,1,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,4.0,"mid-low SES, high cash-flow volatility, elevated dropout risk",15000,2.041
728,16,Academic Strugglers,2,0.51,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"multiple failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.039
977,13,Academic Strugglers,2,0.509,1,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,4.0,"low SES, elevated cash-flow volatility, elevated dropout risk",15000,2.034
739,10,Academic Strugglers,1,0.583,0,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.48,commute 14.8 km,6000,2.027
887,2,Academic Strugglers,1,0.506,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"multiple failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.023
498,3,Health-Constrained,2,0.503,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",4.0,"elevated health absences, chronic health risk, Health-Constrained persona",5000,2.013
518,20,Academic Strugglers,3,0.502,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"multiple failed subjects, steep GPA decline, Academic Strugglers persona",8000,2.009
872,3,Health-Constrained,2,0.499,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"3 failed subjects, steep GPA decline",8000,1.994
117,16,Academic Strugglers,2,0.498,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"multiple failed subjects, steep GPA decline, Academic Strugglers persona",8000,1.992
18,14,Academic Strugglers,2,0.498,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,4.0,commute 20.0 km,6000,1.99
353,18,Academic Strugglers,3,0.495,1,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,4.0,"mid-low SES, high cash-flow volatility, elevated dropout risk",15000,1.981
283,11,Academic Strugglers,2,0.495,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"multiple failed subjects, steep GPA decline, Academic Strugglers persona",8000,1.978
437,10,Academic Strugglers,2,0.46,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.3,"3 failed subjects, declining GPA, Academic Strugglers persona",8000,1.977
229,10,Academic Strugglers,2,0.553,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.57,commute 15.7 km,6000,1.974
587,5,Health-Constrained,3,0.492,0,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,4.0,"mid-low SES, high cash-flow volatility, elevated dropout risk",15000,1.969
139,15,Academic Strugglers,1,0.552,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.55,commute 15.5 km,6000,1.962
426,6,Academic Strugglers,2,0.489,1,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,4.0,"low SES, elevated cash-flow volatility, elevated dropout risk",15000,1.956
600,15,Academic Strugglers,1,0.59,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.31,commute 13.1 km,6000,1.955
958,6,Academic Strugglers,2,0.488,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"multiple failed subjects, steep GPA decline, Academic Strugglers persona",8000,1.952
206,13,Academic Strugglers,2,0.528,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.67,commute 16.7 km,6000,1.938
747,8,Academic Strugglers,3,0.485,1,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,4.0,"mid-low SES, high cash-flow volatility, elevated dropout risk",15000,1.938
670,15,Academic Strugglers,1,0.58,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.33,commute 13.3 km,6000,1.929
198,5,Academic Strugglers,3,0.482,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"multiple failed subjects, steep GPA decline, Academic Strugglers persona",8000,1.926
411,14,Health-Constrained,2,0.481,0,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,4.0,"low SES, elevated cash-flow volatility, elevated dropout risk",15000,1.925
45,6,Academic Strugglers,1,0.579,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.912
87,3,Academic Strugglers,3,0.485,0,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.94,commute 19.4 km,6000,1.91
957,18,Health-Constrained,1,0.472,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",4.0,"elevated health absences, chronic health risk, Health-Constrained persona",5000,1.889
817,13,Health-Constrained,3,0.472,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",4.0,"elevated health absences, chronic health risk, Health-Constrained persona",5000,1.888
637,11,Academic Strugglers,3,0.471,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"multiple failed subjects, steep GPA decline, Academic Strugglers persona",8000,1.886
163,3,Academic Strugglers,3,0.483,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.88,commute 18.8 km,6000,1.873
522,20,Health-Constrained,2,0.468,1,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,4.0,"low SES, elevated cash-flow volatility, elevated dropout risk",15000,1.872
464,5,Academic Strugglers,2,0.468,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"multiple failed subjects, steep GPA decline, Academic Strugglers persona",8000,1.871
127,7,Academic Strugglers,1,0.565,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.866
251,2,Academic Strugglers,1,0.565,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.863
821,18,Academic Strugglers,3,0.465,1,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,4.0,"mid-low SES, high cash-flow volatility, elevated dropout risk",15000,1.86
652,15,Academic Strugglers,1,0.562,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.853
606,1,Academic Strugglers,3,0.52,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.56,commute 15.6 km,6000,1.852
217,8,Health-Constrained,4,0.463,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"3 failed subjects, steep GPA decline",8000,1.851
382,4,Academic Strugglers,1,0.572,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.24,commute 12.4 km,6000,1.851
105,8,Academic Strugglers,1,0.561,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.85
539,2,Academic Strugglers,1,0.616,0,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,3.0,"low SES, elevated dropout risk",15000,1.847
547,16,Academic Strugglers,3,0.516,0,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.57,commute 15.7 km,6000,1.841
883,12,Academic Strugglers,3,0.46,1,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,4.0,"mid-low SES, high cash-flow volatility, elevated dropout risk",15000,1.839
116,9,Academic Strugglers,3,0.46,1,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,4.0,"mid-low SES, high cash-flow volatility, elevated dropout risk",15000,1.838
215,12,Health-Constrained,3,0.459,1,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,4.0,"mid-low SES, high cash-flow volatility, elevated dropout risk",15000,1.837
348,20,Academic Strugglers,1,0.557,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.837
526,9,Academic Strugglers,1,0.556,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.836
285,3,Academic Strugglers,1,0.593,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.09,commute 10.9 km,6000,1.832
276,17,Academic Strugglers,1,0.596,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.06,commute 10.6 km,6000,1.824
614,12,Academic Strugglers,1,0.55,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.814
179,12,Academic Strugglers,1,0.549,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.813
627,10,Academic Strugglers,1,0.549,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.813
940,8,Health-Constrained,2,0.453,1,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",4.0,"elevated health absences, chronic health risk, Health-Constrained persona",5000,1.811
664,18,Academic Strugglers,1,0.557,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.24,commute 12.4 km,6000,1.804
809,11,Academic Strugglers,2,0.53,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.39,commute 13.9 km,6000,1.8
368,20,Academic Strugglers,2,0.464,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.87,commute 18.7 km,6000,1.799
503,1,Academic Strugglers,1,0.571,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.15,commute 11.5 km,6000,1.799
519,9,Academic Strugglers,3,0.53,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.39,commute 13.9 km,6000,1.799
848,17,Academic Strugglers,1,0.545,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.799
914,18,Academic Strugglers,1,0.545,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.799
149,19,Academic Strugglers,2,0.544,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.794
867,1,Academic Strugglers,1,0.544,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.794
366,18,Health-Constrained,4,0.447,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"4 failed subjects, steep GPA decline",8000,1.787
819,7,Academic Strugglers,1,0.541,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.786
451,9,Academic Strugglers,1,0.553,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.23,commute 12.3 km,6000,1.783
558,7,Academic Strugglers,1,0.54,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.781
619,2,Academic Strugglers,2,0.521,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.41,commute 14.1 km,6000,1.778
853,12,Academic Strugglers,2,0.539,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.778
6,10,Academic Strugglers,1,0.535,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.764
307,6,Academic Strugglers,2,0.441,1,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,4.0,"low SES, elevated cash-flow volatility, elevated dropout risk",15000,1.764
932,3,Academic Strugglers,1,0.534,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.762
338,3,Academic Strugglers,2,0.586,0,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,3.0,"low SES, elevated dropout risk",15000,1.757
574,15,Academic Strugglers,1,0.56,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.12,commute 11.2 km,6000,1.748
253,10,Academic Strugglers,2,0.498,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.48,commute 14.8 km,6000,1.735
830,8,Academic Strugglers,1,0.521,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.721
299,16,Academic Strugglers,2,0.52,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.717
454,12,Health-Constrained,3,0.427,0,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,4.0,"mid-low SES, high cash-flow volatility, elevated dropout risk",15000,1.71
743,7,Academic Strugglers,2,0.478,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.58,commute 15.8 km,6000,1.709
973,20,Health-Constrained,2,0.518,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"3 failed subjects, declining GPA",8000,1.708
28,16,Academic Strugglers,3,0.483,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.51,commute 15.1 km,6000,1.697
720,11,Academic Strugglers,1,0.514,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.695
480,9,Academic Strugglers,1,0.58,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,2.92,commute 9.2 km,6000,1.694
141,8,Academic Strugglers,2,0.513,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.692
911,10,Academic Strugglers,2,0.511,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.688
473,10,Academic Strugglers,1,0.551,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.06,commute 10.6 km,6000,1.686
133,8,Academic Strugglers,2,0.54,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.12,commute 11.2 km,6000,1.684
623,18,Health-Constrained,4,0.421,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,4.0,"3 failed subjects, steep GPA decline",8000,1.683
984,11,Academic Strugglers,2,0.505,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.667
237,9,Academic Strugglers,2,0.554,1,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,3.0,"low SES, elevated dropout risk",15000,1.662
806,8,Academic Strugglers,1,0.554,1,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,3.0,"low SES, elevated dropout risk",15000,1.661
124,7,Academic Strugglers,2,0.502,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.658
268,18,Academic Strugglers,1,0.501,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.653
420,18,Academic Strugglers,2,0.478,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.45,commute 14.5 km,6000,1.648
350,19,Academic Strugglers,3,0.448,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.66,commute 16.6 km,6000,1.643
844,10,Health-Constrained,3,0.41,0,2,health_support,Health & Attendance Support,"Fund school nurse visits, medical vouchers, attendance follow-up",4.0,"elevated health absences, chronic health risk, Health-Constrained persona",5000,1.641
895,16,Academic Strugglers,3,0.545,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.01,commute 10.1 km,6000,1.64
955,19,Academic Strugglers,2,0.497,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.64
58,9,Academic Strugglers,1,0.497,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.639
447,19,Academic Strugglers,1,0.496,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.638
788,8,Academic Strugglers,2,0.496,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.638
904,2,Academic Strugglers,4,0.468,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.5,"3 failed subjects, Academic Strugglers persona",8000,1.638
988,14,Academic Strugglers,1,0.496,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.638
166,10,Academic Strugglers,3,0.545,1,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,3.0,"mid-low SES, elevated cash-flow volatility, elevated dropout risk",15000,1.636
41,18,Academic Strugglers,2,0.492,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.625
776,19,Academic Strugglers,3,0.458,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.54,commute 15.4 km,6000,1.624
846,13,Academic Strugglers,2,0.484,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.596
458,12,Stable Achievers,3,0.483,0,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"3 failed subjects, declining GPA",8000,1.595
167,2,Academic Strugglers,2,0.53,1,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,3.0,"low SES, elevated dropout risk",15000,1.589
877,14,Academic Strugglers,2,0.487,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.26,commute 12.6 km,6000,1.587
336,1,Academic Strugglers,2,0.481,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.586
687,3,Health-Constrained,3,0.48,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"3 failed subjects, declining GPA",8000,1.584
581,7,Academic Strugglers,2,0.527,1,2,school_fee_support,School Fee Support,Cover term fees / bursary for high cash-flow volatility + low SES students,3.0,"low SES, elevated dropout risk",15000,1.582
74,12,Academic Strugglers,2,0.479,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.581
782,16,Academic Strugglers,2,0.475,1,2,academic_tutoring,Academic Tutoring / Catch-up,Fund after-school tutoring or remedial classes,3.3,"multiple failed subjects, declining GPA, Academic Strugglers persona",8000,1.568
410,16,Academic Strugglers,1,0.546,0,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,2.87,commute 8.7 km,6000,1.566
499,5,Academic Strugglers,1,0.513,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.05,commute 10.5 km,6000,1.565
81,9,Academic Strugglers,3,0.449,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.48,commute 14.8 km,6000,1.561
261,4,Academic Strugglers,1,0.475,1,2,transport_support,Transport / Boarding Support,Subsidize commute costs or boarding for long-distance students,3.27,commute 12.7 km,6000,1.554
