student_id,school_id,persona,ses_quintile,dropout_risk,retained,match_rank,intervention_id,intervention,persona_priority,signal_boost,fit_score,priority_score,unit_cost_kes,sponsor_action,owner
679,45,Academic Strugglers,2,0.413,1,2,academic_tutoring,Academic Tutoring,3.0,0.0,3.0,2.792,8000,Fund remedial / catch-up classes,School + education NGO
121,42,Academic Strugglers,2,0.412,1,2,academic_tutoring,Academic Tutoring,3.0,0.0,3.0,2.79,8000,Fund remedial / catch-up classes,School + education NGO
570,42,Academic Strugglers,2,0.411,1,2,academic_tutoring,Academic Tutoring,3.0,0.0,3.0,2.786,8000,Fund remedial / catch-up classes,School + education NGO
227,39,Health-Constrained,3,0.407,1,2,counseling,Psychosocial Counseling,2.0,1.0,3.0,2.777,4000,Counselor hours / peer support,School counseling unit
682,43,Academic Strugglers,1,0.403,1,2,academic_tutoring,Academic Tutoring,3.0,0.0,3.0,2.768,8000,Fund remedial / catch-up classes,School + education NGO
335,28,Academic Strugglers,1,0.401,1,2,academic_tutoring,Academic Tutoring,3.0,0.0,3.0,2.763,8000,Fund remedial / catch-up classes,School + education NGO
764,25,Health-Constrained,4,0.391,0,2,transport_support,Transport / Boarding,1.0,2.0,3.0,2.739,6000,Subsidize commute or boarding,Sponsor / County transport
92,24,Stable Achievers,2,0.389,1,2,school_fee_support,School Fee Support,0.0,3.0,3.0,2.733,15000,Pay term fees / bursary,Sponsor / Bursary fund
407,42,Academic Strugglers,2,0.388,1,2,academic_tutoring,Academic Tutoring,3.0,0.0,3.0,2.732,8000,Fund remedial / catch-up classes,School + education NGO
776,44,Academic Strugglers,3,0.386,1,2,academic_tutoring,Academic Tutoring,3.0,0.0,3.0,2.725,8000,Fund remedial / catch-up classes,School + education NGO
230,14,Academic Strugglers,3,0.377,1,2,academic_tutoring,Academic Tutoring,3.0,0.0,3.0,2.705,8000,Fund remedial / catch-up classes,School + education NGO
138,35,Academic Strugglers,3,0.375,1,2,academic_tutoring,Academic Tutoring,3.0,0.0,3.0,2.7,8000,Fund remedial / catch-up classes,School + education NGO
468,27,Academic Strugglers,2,0.375,1,2,academic_tutoring,Academic Tutoring,3.0,0.0,3.0,2.699,8000,Fund remedial / catch-up classes,School + education NGO
936,33,Health-Constrained,3,0.372,1,2,counseling,Psychosocial Counseling,2.0,1.0,3.0,2.692,4000,Counselor hours / peer support,School counseling unit
54,10,Health-Constrained,3,0.37,1,2,counseling,Psychosocial Counseling,2.0,1.0,3.0,2.688,4000,Counselor hours / peer support,School counseling unit
851,44,Stable Achievers,2,0.369,1,2,enrichment,STEM Enrichment,3.0,0.0,3.0,2.686,3000,"Clubs, mentoring, competitions",School / alumni mentors
540,26,Academic Strugglers,3,0.364,0,2,academic_tutoring,Academic Tutoring,3.0,0.0,3.0,2.674,8000,Fund remedial / catch-up classes,School + education NGO
812,32,Academic Strugglers,3,0.363,1,2,academic_tutoring,Academic Tutoring,3.0,0.0,3.0,2.671,8000,Fund remedial / catch-up classes,School + education NGO
681,19,Academic Strugglers,3,0.359,1,2,academic_tutoring,Academic Tutoring,3.0,0.0,3.0,2.662,8000,Fund remedial / catch-up classes,School + education NGO
564,9,Academic Strugglers,3,0.354,1,2,academic_tutoring,Academic Tutoring,3.0,0.0,3.0,2.65,8000,Fund remedial / catch-up classes,School + education NGO
279,33,Academic Strugglers,3,0.453,1,2,school_fee_support,School Fee Support,2.0,0.75,2.75,2.648,15000,Pay term fees / bursary,Sponsor / Bursary fund
349,2,Academic Strugglers,3,0.343,1,2,academic_tutoring,Academic Tutoring,3.0,0.0,3.0,2.624,8000,Fund remedial / catch-up classes,School + education NGO
674,39,Health-Constrained,4,0.327,1,2,transport_support,Transport / Boarding,1.0,2.0,3.0,2.586,6000,Subsidize commute or boarding,Sponsor / County transport
818,4,Academic Strugglers,3,0.325,1,2,academic_tutoring,Academic Tutoring,3.0,0.0,3.0,2.581,8000,Fund remedial / catch-up classes,School + education NGO
46,32,Health-Constrained,3,0.324,1,2,counseling,Psychosocial Counseling,2.0,1.0,3.0,2.577,4000,Counselor hours / peer support,School counseling unit
287,1,Academic Strugglers,3,0.421,1,2,school_fee_support,School Fee Support,2.0,0.75,2.75,2.577,15000,Pay term fees / bursary,Sponsor / Bursary fund
13,34,Health-Constrained,4,0.322,1,2,transport_support,Transport / Boarding,1.0,2.0,3.0,2.574,6000,Subsidize commute or boarding,Sponsor / County transport
429,33,Academic Strugglers,3,0.317,1,2,academic_tutoring,Academic Tutoring,3.0,0.0,3.0,2.561,8000,Fund remedial / catch-up classes,School + education NGO
474,14,Academic Strugglers,3,0.313,1,2,academic_tutoring,Academic Tutoring,3.0,0.0,3.0,2.551,8000,Fund remedial / catch-up classes,School + education NGO
470,23,Academic Strugglers,3,0.405,1,2,school_fee_support,School Fee Support,2.0,0.75,2.75,2.54,15000,Pay term fees / bursary,Sponsor / Bursary fund
585,16,Health-Constrained,3,0.405,1,2,school_fee_support,School Fee Support,2.0,0.75,2.75,2.54,15000,Pay term fees / bursary,Sponsor / Bursary fund
898,29,Health-Constrained,3,0.4,0,2,school_fee_support,School Fee Support,2.0,0.75,2.75,2.53,15000,Pay term fees / bursary,Sponsor / Bursary fund
972,45,Academic Strugglers,3,0.383,1,2,school_fee_support,School Fee Support,2.0,0.75,2.75,2.494,15000,Pay term fees / bursary,Sponsor / Bursary fund
308,12,Academic Strugglers,3,0.383,1,2,school_fee_support,School Fee Support,2.0,0.75,2.75,2.493,15000,Pay term fees / bursary,Sponsor / Bursary fund
87,5,Academic Strugglers,3,0.383,1,2,school_fee_support,School Fee Support,2.0,0.75,2.75,2.492,15000,Pay term fees / bursary,Sponsor / Bursary fund
854,16,Health-Constrained,4,0.271,1,2,counseling,Psychosocial Counseling,2.0,1.0,3.0,2.45,4000,Counselor hours / peer support,School counseling unit
223,29,Stable Achievers,4,0.468,1,2,academic_tutoring,Academic Tutoring,0.0,2.5,2.5,2.436,8000,Fund remedial / catch-up classes,School + education NGO
343,9,Academic Strugglers,3,0.352,1,2,school_fee_support,School Fee Support,2.0,0.75,2.75,2.424,15000,Pay term fees / bursary,Sponsor / Bursary fund
462,1,Health-Constrained,4,0.257,1,2,counseling,Psychosocial Counseling,2.0,1.0,3.0,2.416,4000,Counselor hours / peer support,School counseling unit
291,12,Academic Strugglers,3,0.337,1,2,school_fee_support,School Fee Support,2.0,0.75,2.75,2.39,15000,Pay term fees / bursary,Sponsor / Bursary fund
956,42,Stable Achievers,4,0.443,1,2,academic_tutoring,Academic Tutoring,0.0,2.5,2.5,2.387,8000,Fund remedial / catch-up classes,School + education NGO
599,28,Stable Achievers,3,0.437,1,2,academic_tutoring,Academic Tutoring,0.0,2.5,2.5,2.373,8000,Fund remedial / catch-up classes,School + education NGO
666,19,Stable Achievers,4,0.431,1,2,academic_tutoring,Academic Tutoring,0.0,2.5,2.5,2.363,8000,Fund remedial / catch-up classes,School + education NGO
249,41,Health-Constrained,5,0.231,1,2,counseling,Psychosocial Counseling,2.0,1.0,3.0,2.355,4000,Counselor hours / peer support,School counseling unit
690,35,Stable Achievers,4,0.42,1,2,academic_tutoring,Academic Tutoring,0.0,2.5,2.5,2.339,8000,Fund remedial / catch-up classes,School + education NGO
286,5,Health-Constrained,4,0.221,1,2,counseling,Psychosocial Counseling,2.0,1.0,3.0,2.331,4000,Counselor hours / peer support,School counseling unit
312,6,Stable Achievers,3,0.407,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.313,7000,Shared device / data bundle,Sponsor / CSR partner
396,9,Stable Achievers,4,0.402,0,2,academic_tutoring,Academic Tutoring,0.0,2.5,2.5,2.305,8000,Fund remedial / catch-up classes,School + education NGO
560,20,Health-Constrained,5,0.203,1,2,counseling,Psychosocial Counseling,2.0,1.0,3.0,2.287,4000,Counselor hours / peer support,School counseling unit
648,34,Health-Constrained,5,0.203,1,2,counseling,Psychosocial Counseling,2.0,1.0,3.0,2.286,4000,Counselor hours / peer support,School counseling unit
651,5,Stable Achievers,3,0.393,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.285,7000,Shared device / data bundle,Sponsor / CSR partner
710,2,Stable Achievers,4,0.387,1,2,academic_tutoring,Academic Tutoring,0.0,2.5,2.5,2.273,8000,Fund remedial / catch-up classes,School + education NGO
610,9,Stable Achievers,4,0.383,1,2,academic_tutoring,Academic Tutoring,0.0,2.5,2.5,2.266,8000,Fund remedial / catch-up classes,School + education NGO
399,47,Stable Achievers,4,0.379,1,2,health_support,Health & Attendance,0.0,2.5,2.5,2.258,5000,Medical vouchers + attendance follow-up,School health partner
9,31,Stable Achievers,3,0.367,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.234,7000,Shared device / data bundle,Sponsor / CSR partner
826,43,Stable Achievers,3,0.359,1,2,health_support,Health & Attendance,0.0,2.5,2.5,2.219,5000,Medical vouchers + attendance follow-up,School health partner
126,24,Stable Achievers,3,0.356,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.213,7000,Shared device / data bundle,Sponsor / CSR partner
263,44,Stable Achievers,4,0.354,1,2,academic_tutoring,Academic Tutoring,0.0,2.5,2.5,2.207,8000,Fund remedial / catch-up classes,School + education NGO
69,10,Stable Achievers,3,0.352,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.204,7000,Shared device / data bundle,Sponsor / CSR partner
842,1,Stable Achievers,3,0.352,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.203,7000,Shared device / data bundle,Sponsor / CSR partner
434,13,Stable Achievers,3,0.35,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.2,7000,Shared device / data bundle,Sponsor / CSR partner
408,35,Stable Achievers,3,0.349,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.197,7000,Shared device / data bundle,Sponsor / CSR partner
612,16,Stable Achievers,3,0.348,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.197,7000,Shared device / data bundle,Sponsor / CSR partner
91,26,Stable Achievers,3,0.346,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.193,7000,Shared device / data bundle,Sponsor / CSR partner
901,17,Stable Achievers,3,0.347,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.193,7000,Shared device / data bundle,Sponsor / CSR partner
77,20,Stable Achievers,3,0.343,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.187,7000,Shared device / data bundle,Sponsor / CSR partner
383,47,Stable Achievers,3,0.344,0,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.187,7000,Shared device / data bundle,Sponsor / CSR partner
646,19,Stable Achievers,4,0.34,1,2,academic_tutoring,Academic Tutoring,0.0,2.5,2.5,2.18,8000,Fund remedial / catch-up classes,School + education NGO
202,39,Stable Achievers,2,0.34,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.179,7000,Shared device / data bundle,Sponsor / CSR partner
702,8,Stable Achievers,3,0.338,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.177,7000,Shared device / data bundle,Sponsor / CSR partner
942,19,Stable Achievers,4,0.337,1,2,health_support,Health & Attendance,0.0,2.5,2.5,2.174,5000,Medical vouchers + attendance follow-up,School health partner
450,20,Health-Constrained,3,0.332,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.163,7000,Shared device / data bundle,Sponsor / CSR partner
510,30,Stable Achievers,4,0.331,1,2,academic_tutoring,Academic Tutoring,0.0,2.5,2.5,2.163,8000,Fund remedial / catch-up classes,School + education NGO
935,11,Stable Achievers,3,0.331,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.163,7000,Shared device / data bundle,Sponsor / CSR partner
327,23,Stable Achievers,3,0.328,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.155,7000,Shared device / data bundle,Sponsor / CSR partner
453,25,Stable Achievers,4,0.327,1,2,academic_tutoring,Academic Tutoring,0.0,2.5,2.5,2.155,8000,Fund remedial / catch-up classes,School + education NGO
644,39,Stable Achievers,3,0.305,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.11,7000,Shared device / data bundle,Sponsor / CSR partner
952,39,Stable Achievers,3,0.305,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.11,7000,Shared device / data bundle,Sponsor / CSR partner
213,14,Stable Achievers,3,0.301,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.101,7000,Shared device / data bundle,Sponsor / CSR partner
807,44,Stable Achievers,3,0.3,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.101,7000,Shared device / data bundle,Sponsor / CSR partner
501,25,Stable Achievers,3,0.298,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.096,7000,Shared device / data bundle,Sponsor / CSR partner
440,9,Stable Achievers,3,0.297,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.094,7000,Shared device / data bundle,Sponsor / CSR partner
889,36,Stable Achievers,3,0.292,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.084,7000,Shared device / data bundle,Sponsor / CSR partner
507,1,Stable Achievers,2,0.404,1,2,school_fee_support,School Fee Support,0.0,2.25,2.25,2.078,15000,Pay term fees / bursary,Sponsor / Bursary fund
798,30,Stable Achievers,4,0.28,1,2,health_support,Health & Attendance,0.0,2.5,2.5,2.06,5000,Medical vouchers + attendance follow-up,School health partner
869,22,Stable Achievers,3,0.28,0,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.06,7000,Shared device / data bundle,Sponsor / CSR partner
277,44,Stable Achievers,3,0.275,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.05,7000,Shared device / data bundle,Sponsor / CSR partner
686,7,Stable Achievers,3,0.269,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.037,7000,Shared device / data bundle,Sponsor / CSR partner
789,4,Stable Achievers,3,0.265,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.03,7000,Shared device / data bundle,Sponsor / CSR partner
357,15,Stable Achievers,3,0.258,1,2,digital_access,Digital Access Kit,1.0,1.5,2.5,2.016,7000,Shared device / data bundle,Sponsor / CSR partner
508,44,Stable Achievers,4,0.258,1,2,health_support,Health & Attendance,0.0,2.5,2.5,2.015,5000,Medical vouchers + attendance follow-up,School health partner
855,34,Stable Achievers,4,0.257,1,2,health_support,Health & Attendance,0.0,2.5,2.5,2.015,5000,Medical vouchers + attendance follow-up,School health partner
790,31,Stable Achievers,5,0.255,1,2,health_support,Health & Attendance,0.0,2.5,2.5,2.009,5000,Medical vouchers + attendance follow-up,School health partner
461,31,Stable Achievers,5,0.25,1,2,academic_tutoring,Academic Tutoring,0.0,2.5,2.5,1.999,8000,Fund remedial / catch-up classes,School + education NGO
154,8,Stable Achievers,5,0.249,1,2,health_support,Health & Attendance,0.0,2.5,2.5,1.997,5000,Medical vouchers + attendance follow-up,School health partner
30,25,Stable Achievers,5,0.245,1,2,health_support,Health & Attendance,0.0,2.5,2.5,1.989,5000,Medical vouchers + attendance follow-up,School health partner
458,26,Stable Achievers,3,0.483,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.973,6000,Subsidize commute or boarding,Sponsor / County transport
452,15,Stable Achievers,5,0.233,1,2,health_support,Health & Attendance,0.0,2.5,2.5,1.967,5000,Medical vouchers + attendance follow-up,School health partner
446,30,Stable Achievers,3,0.473,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.957,6000,Subsidize commute or boarding,Sponsor / County transport
294,6,Stable Achievers,4,0.225,1,2,health_support,Health & Attendance,0.0,2.5,2.5,1.949,5000,Medical vouchers + attendance follow-up,School health partner
866,4,Stable Achievers,5,0.215,1,2,health_support,Health & Attendance,0.0,2.5,2.5,1.931,5000,Medical vouchers + attendance follow-up,School health partner
998,6,Stable Achievers,5,0.216,1,2,health_support,Health & Attendance,0.0,2.5,2.5,1.931,5000,Medical vouchers + attendance follow-up,School health partner
506,6,Stable Achievers,5,0.213,1,2,health_support,Health & Attendance,0.0,2.5,2.5,1.926,5000,Medical vouchers + attendance follow-up,School health partner
81,20,Stable Achievers,3,0.449,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.918,6000,Subsidize commute or boarding,Sponsor / County transport
4,31,Stable Achievers,4,0.448,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.917,6000,Subsidize commute or boarding,Sponsor / County transport
742,18,Stable Achievers,5,0.208,1,2,health_support,Health & Attendance,0.0,2.5,2.5,1.917,5000,Medical vouchers + attendance follow-up,School health partner
591,38,Stable Achievers,5,0.205,1,2,health_support,Health & Attendance,0.0,2.5,2.5,1.91,5000,Medical vouchers + attendance follow-up,School health partner
833,43,Stable Achievers,4,0.444,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.91,6000,Subsidize commute or boarding,Sponsor / County transport
475,36,Stable Achievers,5,0.196,1,2,health_support,Health & Attendance,0.0,2.5,2.5,1.892,5000,Medical vouchers + attendance follow-up,School health partner
655,35,Stable Achievers,3,0.431,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.89,6000,Subsidize commute or boarding,Sponsor / County transport
405,2,Stable Achievers,3,0.424,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.879,6000,Subsidize commute or boarding,Sponsor / County transport
645,14,Stable Achievers,4,0.189,1,2,health_support,Health & Attendance,0.0,2.5,2.5,1.878,5000,Medical vouchers + attendance follow-up,School health partner
665,15,Academic Strugglers,3,0.423,1,2,school_fee_support,School Fee Support,2.0,0.0,2.0,1.877,15000,Pay term fees / bursary,Sponsor / Bursary fund
892,10,Stable Achievers,3,0.421,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.873,6000,Subsidize commute or boarding,Sponsor / County transport
906,10,Stable Achievers,3,0.415,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.865,6000,Subsidize commute or boarding,Sponsor / County transport
205,38,Stable Achievers,5,0.18,1,2,health_support,Health & Attendance,0.0,2.5,2.5,1.86,5000,Medical vouchers + attendance follow-up,School health partner
178,27,Stable Achievers,3,0.407,0,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.85,6000,Subsidize commute or boarding,Sponsor / County transport
416,10,Stable Achievers,4,0.401,0,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.842,6000,Subsidize commute or boarding,Sponsor / County transport
691,37,Stable Achievers,3,0.399,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.839,6000,Subsidize commute or boarding,Sponsor / County transport
380,16,Stable Achievers,4,0.399,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.838,6000,Subsidize commute or boarding,Sponsor / County transport
439,38,Stable Achievers,4,0.39,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.824,6000,Subsidize commute or boarding,Sponsor / County transport
82,33,Stable Achievers,3,0.385,0,2,counseling,Psychosocial Counseling,0.0,2.0,2.0,1.816,4000,Counselor hours / peer support,School counseling unit
161,47,Stable Achievers,3,0.379,1,2,counseling,Psychosocial Counseling,0.0,2.0,2.0,1.806,4000,Counselor hours / peer support,School counseling unit
528,37,Stable Achievers,4,0.376,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.802,6000,Subsidize commute or boarding,Sponsor / County transport
140,15,Stable Achievers,4,0.374,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.799,6000,Subsidize commute or boarding,Sponsor / County transport
604,16,Stable Achievers,4,0.373,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.797,6000,Subsidize commute or boarding,Sponsor / County transport
108,24,Stable Achievers,4,0.37,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.792,6000,Subsidize commute or boarding,Sponsor / County transport
94,28,Stable Achievers,4,0.369,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.79,6000,Subsidize commute or boarding,Sponsor / County transport
1000,8,Stable Achievers,3,0.367,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.787,6000,Subsidize commute or boarding,Sponsor / County transport
626,25,Stable Achievers,4,0.366,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.785,6000,Subsidize commute or boarding,Sponsor / County transport
943,20,Stable Achievers,4,0.366,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.785,6000,Subsidize commute or boarding,Sponsor / County transport
500,12,Stable Achievers,4,0.364,1,2,counseling,Psychosocial Counseling,0.0,2.0,2.0,1.783,4000,Counselor hours / peer support,School counseling unit
927,2,Stable Achievers,3,0.364,1,2,counseling,Psychosocial Counseling,0.0,2.0,2.0,1.783,4000,Counselor hours / peer support,School counseling unit
860,42,Stable Achievers,3,0.364,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.782,6000,Subsidize commute or boarding,Sponsor / County transport
478,18,Stable Achievers,4,0.362,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.779,6000,Subsidize commute or boarding,Sponsor / County transport
25,14,Stable Achievers,4,0.359,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.775,6000,Subsidize commute or boarding,Sponsor / County transport
173,44,Stable Achievers,4,0.352,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.764,6000,Subsidize commute or boarding,Sponsor / County transport
242,31,Stable Achievers,4,0.352,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.764,6000,Subsidize commute or boarding,Sponsor / County transport
314,38,Stable Achievers,3,0.345,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.752,6000,Subsidize commute or boarding,Sponsor / County transport
996,17,Stable Achievers,4,0.344,1,2,counseling,Psychosocial Counseling,0.0,2.0,2.0,1.75,4000,Counselor hours / peer support,School counseling unit
414,4,Stable Achievers,4,0.34,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.744,6000,Subsidize commute or boarding,Sponsor / County transport
181,15,Stable Achievers,4,0.337,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.74,6000,Subsidize commute or boarding,Sponsor / County transport
266,36,Stable Achievers,4,0.336,1,2,counseling,Psychosocial Counseling,0.0,2.0,2.0,1.738,4000,Counselor hours / peer support,School counseling unit
356,8,Stable Achievers,3,0.335,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.736,6000,Subsidize commute or boarding,Sponsor / County transport
175,27,Stable Achievers,4,0.334,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.734,6000,Subsidize commute or boarding,Sponsor / County transport
402,37,Academic Strugglers,3,0.33,1,2,school_fee_support,School Fee Support,2.0,0.0,2.0,1.728,15000,Pay term fees / bursary,Sponsor / Bursary fund
568,33,Stable Achievers,3,0.328,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.725,6000,Subsidize commute or boarding,Sponsor / County transport
297,30,Stable Achievers,4,0.326,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.721,6000,Subsidize commute or boarding,Sponsor / County transport
951,37,Stable Achievers,4,0.325,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.721,6000,Subsidize commute or boarding,Sponsor / County transport
298,5,Academic Strugglers,3,0.322,1,2,school_fee_support,School Fee Support,2.0,0.0,2.0,1.716,15000,Pay term fees / bursary,Sponsor / Bursary fund
7,4,Stable Achievers,4,0.314,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.703,6000,Subsidize commute or boarding,Sponsor / County transport
963,10,Stable Achievers,3,0.314,1,2,counseling,Psychosocial Counseling,0.0,2.0,2.0,1.702,4000,Counselor hours / peer support,School counseling unit
158,2,Stable Achievers,5,0.313,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.701,6000,Subsidize commute or boarding,Sponsor / County transport
705,7,Stable Achievers,4,0.313,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.701,6000,Subsidize commute or boarding,Sponsor / County transport
763,9,Stable Achievers,4,0.312,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.7,6000,Subsidize commute or boarding,Sponsor / County transport
874,37,Stable Achievers,4,0.309,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.694,6000,Subsidize commute or boarding,Sponsor / County transport
859,9,Stable Achievers,4,0.308,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.692,6000,Subsidize commute or boarding,Sponsor / County transport
611,14,Stable Achievers,3,0.303,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.685,6000,Subsidize commute or boarding,Sponsor / County transport
23,35,Stable Achievers,4,0.299,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.678,6000,Subsidize commute or boarding,Sponsor / County transport
593,3,Stable Achievers,4,0.295,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.672,6000,Subsidize commute or boarding,Sponsor / County transport
799,34,Stable Achievers,4,0.295,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.672,6000,Subsidize commute or boarding,Sponsor / County transport
649,33,Stable Achievers,4,0.295,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.671,6000,Subsidize commute or boarding,Sponsor / County transport
119,2,Stable Achievers,5,0.294,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.67,6000,Subsidize commute or boarding,Sponsor / County transport
313,12,Stable Achievers,5,0.293,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.669,6000,Subsidize commute or boarding,Sponsor / County transport
47,40,Stable Achievers,4,0.29,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.664,6000,Subsidize commute or boarding,Sponsor / County transport
12,38,Stable Achievers,5,0.287,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.659,6000,Subsidize commute or boarding,Sponsor / County transport
864,4,Stable Achievers,5,0.284,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.655,6000,Subsidize commute or boarding,Sponsor / County transport
994,28,Stable Achievers,5,0.283,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.654,6000,Subsidize commute or boarding,Sponsor / County transport
146,37,Stable Achievers,4,0.283,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.653,6000,Subsidize commute or boarding,Sponsor / County transport
772,15,Health-Constrained,5,0.282,1,2,school_fee_support,School Fee Support,2.0,0.0,2.0,1.651,15000,Pay term fees / bursary,Sponsor / Bursary fund
708,20,Stable Achievers,2,0.429,1,2,academic_tutoring,Academic Tutoring,0.0,1.75,1.75,1.65,8000,Fund remedial / catch-up classes,School + education NGO
926,44,Stable Achievers,3,0.409,1,2,academic_tutoring,Academic Tutoring,0.0,1.75,1.75,1.622,8000,Fund remedial / catch-up classes,School + education NGO
723,12,Stable Achievers,5,0.249,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.598,6000,Subsidize commute or boarding,Sponsor / County transport
783,2,Stable Achievers,4,0.385,1,2,digital_access,Digital Access Kit,1.0,0.75,1.75,1.589,7000,Shared device / data bundle,Sponsor / CSR partner
413,26,Stable Achievers,3,0.376,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.576,5000,Medical vouchers + attendance follow-up,School health partner
391,2,Stable Achievers,3,0.372,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.571,5000,Medical vouchers + attendance follow-up,School health partner
786,29,Stable Achievers,4,0.369,1,2,academic_tutoring,Academic Tutoring,0.0,1.75,1.75,1.567,8000,Fund remedial / catch-up classes,School + education NGO
387,35,Stable Achievers,3,0.367,1,2,health_support,Health & Attendance,0.0,1.75,1.75,1.564,5000,Medical vouchers + attendance follow-up,School health partner
48,1,Stable Achievers,5,0.226,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.562,6000,Subsidize commute or boarding,Sponsor / County transport
183,9,Stable Achievers,5,0.225,1,2,transport_support,Transport / Boarding,0.0,2.0,2.0,1.56,6000,Subsidize commute or boarding,Sponsor / County transport
